time;ToF[cm]
1657807981.3895273;30.6
1657807981.3914201;30.6
1657807981.3931909;30.6
1657807981.3949268;30.6
1657807981.3966534;30.6
1657807981.3983533;30.6
1657807981.4000604;30.6
1657807981.4018333;30.6
1657807981.403613;30.6
1657807981.405342;30.6
1657807981.407001;30.6
1657807981.4086568;30.6
1657807981.4103198;30.6
1657807981.4120278;30.6
1657807981.413698;30.6
1657807981.4153361;30.6
1657807981.417013;30.6
1657807981.4186912;30.6
1657807981.420513;30.6
1657807981.422209;30.6
1657807981.4238937;30.6
1657807981.425508;30.6
1657807981.4271548;30.6
1657807981.4288793;30.6
1657807981.4306421;30.6
1657807981.4323359;30.6
1657807981.4339616;30.6
1657807981.4356554;30.6
1657807981.437368;30.6
1657807981.4390934;30.6
1657807981.440814;30.6
1657807981.442467;30.6
1657807981.4441981;30.6
1657807981.4458416;30.6
1657807981.4497516;30.6
1657807981.4513888;30.6
1657807981.4529982;30.6
1657807981.4546762;30.6
1657807981.4563124;30.6
1657807981.4579585;30.6
1657807981.4597158;30.6
1657807981.4614584;30.6
1657807981.4632797;30.6
1657807981.464927;30.6
1657807981.4666867;30.6
1657807981.4684608;30.6
1657807981.4703174;30.6
1657807981.4720013;30.6
1657807981.4744434;30.6
1657807981.4797935;30.6
1657807981.4854653;30.6
1657807981.4876494;30.6
1657807981.4901555;30.6
1657807981.4923813;30.6
1657807981.4944518;30.6
1657807981.4965873;30.6
1657807981.4986804;30.6
1657807981.5008843;30.6
1657807981.5029044;30.6
1657807981.5048652;30.6
1657807981.5073707;30.6
1657807981.5095232;30.6
1657807981.5113769;30.6
1657807981.5131547;30.6
1657807981.5148818;30.6
1657807981.5165317;30.6
1657807981.518363;30.6
1657807981.520323;30.6
1657807981.522135;30.6
1657807981.5237763;30.6
1657807981.5254695;30.6
1657807981.5272567;30.6
1657807981.5289946;30.6
1657807981.5325074;30.6
1657807981.5373387;30.6
1657807981.5394328;30.6
1657807981.541453;30.6
1657807981.5457134;30.6
1657807981.5476902;30.6
1657807981.5499935;30.6
1657807981.5521905;30.6
1657807981.5543242;30.6
1657807981.5566585;30.6
1657807981.5591874;30.6
1657807981.561706;30.6
1657807981.5637333;30.6
1657807981.5657282;30.6
1657807981.56769;30.6
1657807981.569624;30.6
1657807981.5715528;30.6
1657807981.573482;30.6
1657807981.575383;30.6
1657807981.5770893;30.6
1657807981.5786922;30.6
1657807981.5804112;30.6
1657807981.582114;30.6
1657807981.5838392;30.6
1657807981.585564;30.6
1657807981.587266;30.6
1657807981.589177;30.6
1657807981.590964;30.6
1657807981.592679;30.6
1657807981.5977974;30.6
1657807981.6009352;30.6
1657807981.6029656;30.6
1657807981.6050198;30.6
1657807981.6069303;30.6
1657807981.6087773;30.6
1657807981.6106565;30.6
1657807981.6127632;30.6
1657807981.6149275;30.6
1657807981.6171412;30.6
1657807981.6193109;30.6
1657807981.6211662;30.6
1657807981.6231127;30.6
1657807981.6256435;30.6
1657807981.6278892;30.6
1657807981.6299655;30.6
1657807981.6320608;30.6
1657807981.6339657;30.6
1657807981.6359465;30.6
1657807981.6378713;30.6
1657807981.6423974;30.6
1657807981.644123;30.6
1657807981.645774;30.6
1657807981.6474073;30.6
1657807981.6492076;30.6
1657807981.6509678;30.6
1657807981.6527088;30.6
1657807981.654306;30.6
1657807981.6561232;30.6
1657807981.6579041;30.6
1657807981.659581;30.6
1657807981.661156;30.6
1657807981.6674974;30.6
1657807981.6693237;30.6
1657807981.6716185;30.6
1657807981.6734943;30.6
1657807981.6754074;30.6
1657807981.6772232;30.6
1657807981.6791542;30.6
1657807981.6811922;30.6
1657807981.683389;30.6
1657807981.6856775;30.6
1657807981.687639;30.6
1657807981.6894252;30.6
1657807981.6919715;30.6
1657807981.6950204;30.6
1657807981.6970155;30.6
1657807981.6989899;30.6
1657807981.7009504;30.6
1657807981.7029552;30.6
1657807981.7049417;30.6
1657807981.7069201;30.6
1657807981.708895;30.6
1657807981.7107751;30.6
1657807981.7123709;30.6
1657807981.7140365;30.6
1657807981.7156184;30.6
1657807981.717217;30.6
1657807981.7189972;30.6
1657807981.7208676;30.6
1657807981.7224743;30.6
1657807981.724199;30.6
1657807981.7259116;30.6
1657807981.7276304;30.6
1657807981.7300122;30.6
1657807981.7361205;30.6
1657807981.7406135;30.7
1657807981.7425132;30.7
1657807981.7444084;30.7
1657807981.7462585;30.7
1657807981.7484903;30.7
1657807981.7506912;30.7
1657807981.7529483;30.7
1657807981.7550623;30.7
1657807981.7568018;30.7
1657807981.7595325;30.7
1657807981.7618468;30.7
1657807981.7644923;30.7
1657807981.766475;30.7
1657807981.768478;30.7
1657807981.7704074;30.7
1657807981.772365;30.7
1657807981.7743714;30.7
1657807981.7763362;30.7
1657807981.7781281;30.7
1657807981.7797885;30.7
1657807981.7814784;30.7
1657807981.7830448;30.7
1657807981.7846549;30.7
1657807981.7862718;30.7
1657807981.7878175;30.7
1657807981.789471;30.7
1657807981.7914135;30.7
1657807981.7932193;30.7
1657807981.7949717;30.7
1657807981.796864;30.7
1657807981.7986085;30.7
1657807981.8001869;30.7
1657807981.801869;30.7
1657807981.80361;30.7
1657807981.8053527;30.7
1657807981.8070872;30.7
1657807981.8087015;30.7
1657807981.8104146;30.7
1657807981.8121316;30.7
1657807981.8136365;30.7
1657807981.8151073;30.7
1657807981.816581;30.7
1657807981.8181682;30.7
1657807981.8198397;30.7
1657807981.8235865;30.7
1657807981.828118;30.7
1657807981.829917;30.7
1657807981.8348553;30.6
1657807981.836915;30.6
1657807981.8387702;30.6
1657807981.8407073;30.6
1657807981.8428469;30.6
1657807981.8450246;30.6
1657807981.8473074;30.6
1657807981.84918;30.6
1657807981.8507838;30.6
1657807981.852389;30.6
1657807981.8539784;30.6
1657807981.8555756;30.6
1657807981.8571615;30.6
1657807981.8590162;30.6
1657807981.861724;30.6
1657807981.864259;30.6
1657807981.8662696;30.6
1657807981.8686738;30.6
1657807981.8709443;30.6
1657807981.873107;30.6
1657807981.875267;30.6
1657807981.8771577;30.6
1657807981.8790157;30.6
1657807981.8806825;30.6
1657807981.8821702;30.6
1657807981.8836606;30.6
1657807981.8851402;30.6
1657807981.886602;30.6
1657807981.8881006;30.6
1657807981.8895323;30.6
1657807981.8909283;30.6
1657807981.8923743;30.6
1657807981.893832;30.6
1657807981.8953;30.6
1657807981.8966722;30.6
1657807981.8980365;30.6
1657807981.8994632;30.6
1657807981.9008505;30.6
1657807981.9022315;30.6
1657807981.903584;30.6
1657807981.905013;30.6
1657807981.9064329;30.6
1657807981.9078202;30.6
1657807981.909427;30.6
1657807981.9109275;30.6
1657807981.9124477;30.6
1657807981.9140036;30.6
1657807981.9154878;30.6
1657807981.9169447;30.6
1657807981.918407;30.6
1657807981.9198902;30.6
1657807981.921325;30.6
1657807981.9227898;30.6
1657807981.924309;30.6
1657807981.9260066;30.6
1657807981.929656;30.5
1657807981.9312491;30.5
1657807981.9330242;30.5
1657807981.9347613;30.5
1657807981.936484;30.5
1657807981.9380753;30.5
1657807981.9495144;30.5
1657807981.9512606;30.5
1657807981.9529438;30.5
1657807981.9546661;30.5
1657807981.9563625;30.5
1657807981.958055;30.5
1657807981.9598527;30.5
1657807981.9616292;30.5
1657807981.9634254;30.5
1657807981.965153;30.5
1657807981.9668293;30.5
1657807981.9685872;30.5
1657807981.970289;30.5
1657807981.97201;30.5
1657807981.9737208;30.5
1657807981.9754498;30.5
1657807981.977181;30.5
1657807981.9789205;30.5
1657807981.9808066;30.5
1657807981.982538;30.5
1657807981.9842892;30.5
1657807981.986766;30.5
1657807981.988589;30.5
1657807981.9908276;30.5
1657807981.9927223;30.5
1657807981.994545;30.5
1657807981.9961996;30.5
1657807981.9980495;30.5
1657807982.0001142;30.5
1657807982.0021157;30.5
1657807982.0040894;30.5
1657807982.0059571;30.5
1657807982.007718;30.5
1657807982.0094573;30.5
1657807982.0114708;30.5
1657807982.0138347;30.5
1657807982.0158234;30.5
1657807982.017604;30.5
1657807982.0195274;30.5
1657807982.0216954;30.5
1657807982.0260549;30.5
1657807982.0280232;30.5
1657807982.0300026;30.5
1657807982.0317724;30.5
1657807982.0334811;30.5
1657807982.0352144;30.5
1657807982.0370302;30.5
1657807982.038737;30.5
1657807982.0404844;30.5
1657807982.042226;30.5
1657807982.0439298;30.5
1657807982.0455773;30.5
1657807982.047162;30.5
1657807982.0487957;30.5
1657807982.0504057;30.5
1657807982.0521052;30.5
1657807982.0537794;30.5
1657807982.055454;30.5
1657807982.0571475;30.5
1657807982.0588212;30.5
1657807982.0605032;30.5
1657807982.0621839;30.5
1657807982.0638013;30.5
1657807982.0654428;30.5
1657807982.0671394;30.5
1657807982.0687652;30.5
1657807982.0703907;30.5
1657807982.0720768;30.5
1657807982.0736852;30.5
1657807982.0753427;30.5
1657807982.076996;30.5
1657807982.0786827;30.5
1657807982.0803795;30.5
1657807982.081877;30.5
1657807982.0836089;30.5
1657807982.0853937;30.5
1657807982.0870647;30.5
1657807982.0886908;30.5
1657807982.0903225;30.5
1657807982.0919926;30.5
1657807982.0936973;30.5
1657807982.095375;30.5
1657807982.0969772;30.5
1657807982.0985312;30.5
1657807982.1001344;30.5
1657807982.101624;30.5
1657807982.1031814;30.5
1657807982.1048546;30.5
1657807982.1064763;30.5
1657807982.1080806;30.5
1657807982.109746;30.5
1657807982.1113899;30.5
1657807982.1130092;30.5
1657807982.1146383;30.5
1657807982.116245;30.5
1657807982.1178815;30.5
1657807982.1215782;30.6
1657807982.12319;30.6
1657807982.1248133;30.6
1657807982.1264253;30.6
1657807982.1280744;30.6
1657807982.1296852;30.6
1657807982.131282;30.6
1657807982.1328712;30.6
1657807982.1344953;30.6
1657807982.13608;30.6
1657807982.137687;30.6
1657807982.1393936;30.6
1657807982.1410122;30.6
1657807982.142656;30.6
1657807982.144354;30.6
1657807982.1460538;30.6
1657807982.1477091;30.6
1657807982.1493473;30.6
1657807982.1509929;30.6
1657807982.1526644;30.6
1657807982.154317;30.6
1657807982.1559746;30.6
1657807982.1575894;30.6
1657807982.1592076;30.6
1657807982.1608758;30.6
1657807982.1626132;30.6
1657807982.164314;30.6
1657807982.1659338;30.6
1657807982.1675737;30.6
1657807982.1691964;30.6
1657807982.1708314;30.6
1657807982.1724946;30.6
1657807982.17412;30.6
1657807982.1758049;30.6
1657807982.1773791;30.6
1657807982.178983;30.6
1657807982.180642;30.6
1657807982.1822479;30.6
1657807982.1839006;30.6
1657807982.1855109;30.6
1657807982.1871343;30.6
1657807982.1887648;30.6
1657807982.1904027;30.6
1657807982.1920862;30.6
1657807982.193693;30.6
1657807982.1953218;30.6
1657807982.1968896;30.6
1657807982.1985111;30.6
1657807982.200094;30.6
1657807982.2017212;30.6
1657807982.2034054;30.6
1657807982.2050638;30.6
1657807982.2066517;30.6
1657807982.2083383;30.6
1657807982.2100406;30.6
1657807982.2116954;30.6
1657807982.2133667;30.6
1657807982.2170138;30.7
1657807982.218646;30.7
1657807982.2201753;30.7
1657807982.221662;30.7
1657807982.2231565;30.7
1657807982.2245545;30.7
1657807982.2259893;30.7
1657807982.2274284;30.7
1657807982.2289493;30.7
1657807982.2304034;30.7
1657807982.231817;30.7
1657807982.2333512;30.7
1657807982.2348776;30.7
1657807982.2363923;30.7
1657807982.2379248;30.7
1657807982.2394228;30.7
1657807982.2409093;30.7
1657807982.242423;30.7
1657807982.243968;30.7
1657807982.2457824;30.7
1657807982.2475622;30.7
1657807982.2494464;30.7
1657807982.2511888;30.7
1657807982.2529502;30.7
1657807982.2544415;30.7
1657807982.2559414;30.7
1657807982.2574549;30.7
1657807982.2590528;30.7
1657807982.260561;30.7
1657807982.262405;30.7
1657807982.263965;30.7
1657807982.2656302;30.7
1657807982.2685425;30.7
1657807982.2708738;30.7
1657807982.2728386;30.7
1657807982.2743895;30.7
1657807982.2759283;30.7
1657807982.2775228;30.7
1657807982.279157;30.7
1657807982.2810307;30.7
1657807982.2827673;30.7
1657807982.2845662;30.7
1657807982.2864559;30.7
1657807982.288424;30.7
1657807982.290494;30.7
1657807982.292304;30.7
1657807982.2940009;30.7
1657807982.295766;30.7
1657807982.2977743;30.7
1657807982.2994823;30.7
1657807982.3012695;30.7
1657807982.3032236;30.7
1657807982.304989;30.7
1657807982.3067107;30.7
1657807982.3084555;30.7
1657807982.3101888;30.7
1657807982.314137;30.6
1657807982.3157768;30.6
1657807982.3174706;30.6
1657807982.3192854;30.6
1657807982.321004;30.6
1657807982.3227272;30.6
1657807982.3244503;30.6
1657807982.326189;30.6
1657807982.327908;30.6
1657807982.3295808;30.6
1657807982.331238;30.6
1657807982.3329122;30.6
1657807982.3344717;30.6
1657807982.3360703;30.6
1657807982.3376818;30.6
1657807982.339355;30.6
1657807982.341018;30.6
1657807982.3427372;30.6
1657807982.344419;30.6
1657807982.3461597;30.6
1657807982.3478057;30.6
1657807982.349499;30.6
1657807982.3511221;30.6
1657807982.352752;30.6
1657807982.354415;30.6
1657807982.3560667;30.6
1657807982.3577647;30.6
1657807982.3600633;30.6
1657807982.3617365;30.6
1657807982.363504;30.6
1657807982.365269;30.6
1657807982.3674145;30.6
1657807982.3691525;30.6
1657807982.370971;30.6
1657807982.372646;30.6
1657807982.3741827;30.6
1657807982.375797;30.6
1657807982.3774729;30.6
1657807982.379228;30.6
1657807982.3810048;30.6
1657807982.3829563;30.6
1657807982.3851712;30.6
1657807982.3872898;30.6
1657807982.389079;30.6
1657807982.390778;30.6
1657807982.3924427;30.6
1657807982.394198;30.6
1657807982.395904;30.6
1657807982.397577;30.6
1657807982.3991132;30.6
1657807982.4006608;30.6
1657807982.402199;30.6
1657807982.4037325;30.6
1657807982.4052732;30.6
1657807982.4089468;30.6
1657807982.4106061;30.6
1657807982.4120677;30.6
1657807982.4135454;30.6
1657807982.4149756;30.6
1657807982.4164402;30.6
1657807982.418001;30.6
1657807982.419467;30.6
1657807982.4209929;30.6
1657807982.4224849;30.6
1657807982.423977;30.6
1657807982.4254112;30.6
1657807982.4268394;30.6
1657807982.428307;30.6
1657807982.4297833;30.6
1657807982.4312463;30.6
1657807982.4326952;30.6
1657807982.4343147;30.6
1657807982.435746;30.6
1657807982.4371438;30.6
1657807982.4385371;30.6
1657807982.439984;30.6
1657807982.4415083;30.6
1657807982.443201;30.6
1657807982.444632;30.6
1657807982.4461944;30.6
1657807982.448228;30.6
1657807982.4497347;30.6
1657807982.4511418;30.6
1657807982.4525201;30.6
1657807982.453918;30.6
1657807982.4553413;30.6
1657807982.4567647;30.6
1657807982.4582064;30.6
1657807982.4597075;30.6
1657807982.4614043;30.6
1657807982.4627075;30.6
1657807982.4639688;30.6
1657807982.465217;30.6
1657807982.466457;30.6
1657807982.4677114;30.6
1657807982.4689498;30.6
1657807982.4702158;30.6
1657807982.4714608;30.6
1657807982.472701;30.6
1657807982.4739397;30.6
1657807982.4751768;30.6
1657807982.4764128;30.6
1657807982.4776478;30.6
1657807982.478895;30.6
1657807982.4802377;30.6
1657807982.4814875;30.6
1657807982.4827714;30.6
1657807982.4840095;30.6
1657807982.4852443;30.6
1657807982.4864788;30.6
1657807982.4877174;30.6
1657807982.4889576;30.6
1657807982.4902182;30.6
1657807982.4914641;30.6
1657807982.4927762;30.6
1657807982.4943233;30.6
1657807982.495733;30.6
1657807982.4972446;30.6
1657807982.498645;30.6
1657807982.49996;30.6
1657807982.5012128;30.6
1657807982.504163;30.7
1657807982.5054154;30.7
1657807982.5066557;30.7
1657807982.5078964;30.7
1657807982.5091414;30.7
1657807982.510436;30.7
1657807982.5118153;30.7
1657807982.5130847;30.7
1657807982.514326;30.7
1657807982.5155685;30.7
1657807982.5168061;30.7
1657807982.518041;30.7
1657807982.519306;30.7
1657807982.5206127;30.7
1657807982.5219584;30.7
1657807982.5232036;30.7
1657807982.524472;30.7
1657807982.5257378;30.7
1657807982.5269809;30.7
1657807982.5282204;30.7
1657807982.5294635;30.7
1657807982.5307128;30.7
1657807982.531949;30.7
1657807982.5331874;30.7
1657807982.5344229;30.7
1657807982.5356588;30.7
1657807982.5368943;30.7
1657807982.538128;30.7
1657807982.5393636;30.7
1657807982.5406027;30.7
1657807982.541839;30.7
1657807982.5430849;30.7
1657807982.5443292;30.7
1657807982.5455663;30.7
1657807982.5468013;30.7
1657807982.5480347;30.7
1657807982.5492902;30.7
1657807982.55053;30.7
1657807982.5517635;30.7
1657807982.552999;30.7
1657807982.554233;30.7
1657807982.5555587;30.7
1657807982.5568242;30.7
1657807982.5580597;30.7
1657807982.5593107;30.7
1657807982.560554;30.7
1657807982.5617914;30.7
1657807982.563023;30.7
1657807982.5642557;30.7
1657807982.5654933;30.7
1657807982.5667305;30.7
1657807982.5679638;30.7
1657807982.5691962;30.7
1657807982.570469;30.7
1657807982.5717034;30.7
1657807982.572938;30.7
1657807982.5741713;30.7
1657807982.5754046;30.7
1657807982.5766358;30.7
1657807982.5778685;30.7
1657807982.5791183;30.7
1657807982.5804398;30.7
1657807982.581687;30.7
1657807982.5829234;30.7
1657807982.58416;30.7
1657807982.585418;30.7
1657807982.5866754;30.7
1657807982.5879135;30.7
1657807982.5891569;30.7
1657807982.5904412;30.7
1657807982.5916793;30.7
1657807982.5929155;30.7
1657807982.594147;30.7
1657807982.5954068;30.7
1657807982.5967443;30.7
1657807982.598038;30.7
1657807982.601011;30.6
1657807982.6022623;30.6
1657807982.603505;30.6
1657807982.6047459;30.6
1657807982.6059864;30.6
1657807982.607223;30.6
1657807982.6084595;30.6
1657807982.6097026;30.6
1657807982.6109402;30.6
1657807982.6121864;30.6
1657807982.6134238;30.6
1657807982.6146595;30.6
1657807982.6158934;30.6
1657807982.617128;30.6
1657807982.61836;30.6
1657807982.6196089;30.6
1657807982.6208482;30.6
1657807982.6220837;30.6
1657807982.6233206;30.6
1657807982.6245544;30.6
1657807982.6257892;30.6
1657807982.6270223;30.6
1657807982.6282535;30.6
1657807982.6295094;30.6
1657807982.6307418;30.6
1657807982.6319728;30.6
1657807982.633221;30.6
1657807982.63447;30.6
1657807982.6357021;30.6
1657807982.6369429;30.6
1657807982.6381762;30.6
1657807982.6394086;30.6
1657807982.6406422;30.6
1657807982.6418738;30.6
1657807982.6431096;30.6
1657807982.644341;30.6
1657807982.6455743;30.6
1657807982.646808;30.6
1657807982.6480398;30.6
1657807982.6492927;30.6
1657807982.6505277;30.6
1657807982.6517599;30.6
1657807982.652993;30.6
1657807982.6542244;30.6
1657807982.6554563;30.6
1657807982.656689;30.6
1657807982.657924;30.6
1657807982.659154;30.6
1657807982.6603873;30.6
1657807982.661621;30.6
1657807982.6628547;30.6
1657807982.6640868;30.6
1657807982.6653206;30.6
1657807982.6665561;30.6
1657807982.667788;30.6
1657807982.6690347;30.6
1657807982.6702697;30.6
1657807982.6715047;30.6
1657807982.672736;30.6
1657807982.6739674;30.6
1657807982.6752017;30.6
1657807982.6764333;30.6
1657807982.677664;30.6
1657807982.6789062;30.6
1657807982.6802332;30.6
1657807982.6814792;30.6
1657807982.6827524;30.6
1657807982.6839871;30.6
1657807982.6852221;30.6
1657807982.6864576;30.6
1657807982.6876893;30.6
1657807982.6889215;30.6
1657807982.690155;30.6
1657807982.6913881;30.6
1657807982.692624;30.6
1657807982.6938589;30.6
1657807982.6967955;30.6
1657807982.6980696;30.6
1657807982.6993043;30.6
1657807982.7005372;30.6
1657807982.70177;30.6
1657807982.703011;30.6
1657807982.7042444;30.6
1657807982.7054787;30.6
1657807982.7067134;30.6
1657807982.707946;30.6
1657807982.7091796;30.6
1657807982.7104135;30.6
1657807982.711645;30.6
1657807982.7128778;30.6
1657807982.7141123;30.6
1657807982.715347;30.6
1657807982.7165778;30.6
1657807982.717811;30.6
1657807982.719045;30.6
1657807982.7202787;30.6
1657807982.7215207;30.6
1657807982.722754;30.6
1657807982.7239866;30.6
1657807982.7252183;30.6
1657807982.7264507;30.6
1657807982.727686;30.6
1657807982.728919;30.6
1657807982.7301533;30.6
1657807982.731388;30.6
1657807982.7326195;30.6
1657807982.7338543;30.6
1657807982.7350855;30.6
1657807982.7363195;30.6
1657807982.7375503;30.6
1657807982.7387807;30.6
1657807982.7400177;30.6
1657807982.741256;30.6
1657807982.7424934;30.6
1657807982.7437286;30.6
1657807982.7449648;30.6
1657807982.7461982;30.6
1657807982.747457;30.6
1657807982.7489173;30.6
1657807982.7502456;30.6
1657807982.7515385;30.6
1657807982.7527812;30.6
1657807982.7540193;30.6
1657807982.7552886;30.6
1657807982.7565665;30.6
1657807982.7578073;30.6
1657807982.7590492;30.6
1657807982.7602975;30.6
1657807982.7615345;30.6
1657807982.7627733;30.6
1657807982.7640102;30.6
1657807982.7652447;30.6
1657807982.76652;30.6
1657807982.767752;30.6
1657807982.7689831;30.6
1657807982.7702518;30.6
1657807982.7714975;30.6
1657807982.7727633;30.6
1657807982.774005;30.6
1657807982.775242;30.6
1657807982.7764757;30.6
1657807982.77771;30.6
1657807982.778954;30.6
1657807982.7803073;30.6
1657807982.7815585;30.6
1657807982.7827957;30.6
1657807982.7840316;30.6
1657807982.785267;30.6
1657807982.7865007;30.6
1657807982.7877357;30.6
1657807982.788969;30.6
1657807982.7919266;30.7
1657807982.7931674;30.7
1657807982.7944024;30.7
1657807982.7956398;30.7
1657807982.7968729;30.7
1657807982.7981052;30.7
1657807982.7993426;30.7
1657807982.8005767;30.7
1657807982.8018088;30.7
1657807982.8030388;30.7
1657807982.8042839;30.7
1657807982.805529;30.7
1657807982.8067658;30.7
1657807982.8080008;30.7
1657807982.8092341;30.7
1657807982.8104684;30.7
1657807982.8117013;30.7
1657807982.8129504;30.7
1657807982.8141909;30.7
1657807982.8154535;30.7
1657807982.8166876;30.7
1657807982.8179233;30.7
1657807982.8191986;30.7
1657807982.8204343;30.7
1657807982.8216665;30.7
1657807982.8228977;30.7
1657807982.8241293;30.7
1657807982.8253624;30.7
1657807982.8265936;30.7
1657807982.8278265;30.7
1657807982.8290603;30.7
1657807982.8302934;30.7
1657807982.8315275;30.7
1657807982.8327575;30.7
1657807982.8339882;30.7
1657807982.835219;30.7
1657807982.8364494;30.7
1657807982.837681;30.7
1657807982.838915;30.7
1657807982.8401465;30.7
1657807982.841377;30.7
1657807982.8426087;30.7
1657807982.8438518;30.7
1657807982.8450847;30.7
1657807982.8463151;30.7
1657807982.8475463;30.7
1657807982.8487747;30.7
1657807982.8500092;30.7
1657807982.8512425;30.7
1657807982.8524725;30.7
1657807982.8537085;30.7
1657807982.8549395;30.7
1657807982.8561718;30.7
1657807982.857404;30.7
1657807982.8586328;30.7
1657807982.859911;30.7
1657807982.8611474;30.7
1657807982.8623827;30.7
1657807982.8636146;30.7
1657807982.8648477;30.7
1657807982.8660803;30.7
1657807982.8673136;30.7
1657807982.868545;30.7
1657807982.8697774;30.7
1657807982.8710098;30.7
1657807982.8722405;30.7
1657807982.8734715;30.7
1657807982.8747036;30.7
1657807982.8759356;30.7
1657807982.8771694;30.7
1657807982.8784022;30.7
1657807982.87965;30.7
1657807982.8809505;30.7
1657807982.8821921;30.7
1657807982.8834307;30.7
1657807982.884899;30.7
1657807982.887873;30.8
1657807982.889125;30.8
1657807982.8903837;30.8
1657807982.8916235;30.8
1657807982.8928623;30.8
1657807982.894097;30.8
1657807982.895334;30.8
1657807982.8965704;30.8
1657807982.8978078;30.8
1657807982.8990488;30.8
1657807982.9002893;30.8
1657807982.9015262;30.8
1657807982.9027612;30.8
1657807982.9039943;30.8
1657807982.9052303;30.8
1657807982.9064646;30.8
1657807982.9076998;30.8
1657807982.9089334;30.8
1657807982.9101675;30.8
1657807982.9114017;30.8
1657807982.9126341;30.8
1657807982.9138677;30.8
1657807982.9151018;30.8
1657807982.9163346;30.8
1657807982.9175675;30.8
1657807982.9188004;30.8
1657807982.920034;30.8
1657807982.9212673;30.8
1657807982.9225028;30.8
1657807982.9237335;30.8
1657807982.924964;30.8
1657807982.9261954;30.8
1657807982.9274306;30.8
1657807982.928664;30.8
1657807982.9298954;30.8
1657807982.9311287;30.8
1657807982.9323645;30.8
1657807982.9335964;30.8
1657807982.9349742;30.8
1657807982.9364905;30.8
1657807982.9379609;30.8
1657807982.939385;30.8
1657807982.9408062;30.8
1657807982.94212;30.8
1657807982.9433706;30.8
1657807982.9446135;30.8
1657807982.945853;30.8
1657807982.9470942;30.8
1657807982.9483352;30.8
1657807982.9495745;30.8
1657807982.9508104;30.8
1657807982.9520464;30.8
1657807982.953282;30.8
1657807982.9545166;30.8
1657807982.9557974;30.8
1657807982.9570642;30.8
1657807982.9583054;30.8
1657807982.9595487;30.8
1657807982.9607887;30.8
1657807982.962024;30.8
1657807982.963259;30.8
1657807982.964495;30.8
1657807982.9657285;30.8
1657807982.9669626;30.8
1657807982.9681973;30.8
1657807982.969436;30.8
1657807982.9706764;30.8
1657807982.9719124;30.8
1657807982.9731474;30.8
1657807982.9743826;30.8
1657807982.9756186;30.8
1657807982.9768565;30.8
1657807982.978091;30.8
1657807982.9793441;30.8
1657807982.9806705;30.8
1657807982.981914;30.8
1657807982.9848614;30.8
1657807982.986149;30.8
1657807982.9873872;30.8
1657807982.9886255;30.8
1657807982.9898915;30.8
1657807982.9911325;30.8
1657807982.9923692;30.8
1657807982.9936063;30.8
1657807982.9948423;30.8
1657807982.9960747;30.8
1657807982.9973063;30.8
1657807982.9985394;30.8
1657807982.9997773;30.8
1657807983.0010262;30.8
1657807983.0023227;30.8
1657807983.0040047;30.8
1657807983.0057511;30.8
1657807983.0073795;30.8
1657807983.0088198;30.8
1657807983.0101187;30.8
1657807983.0113754;30.8
1657807983.0126195;30.8
1657807983.0138607;30.8
1657807983.0151072;30.8
1657807983.0163505;30.8
1657807983.017676;30.8
1657807983.0189872;30.8
1657807983.0202677;30.8
1657807983.0215142;30.8
1657807983.022752;30.8
1657807983.023989;30.8
1657807983.0252302;30.8
1657807983.0264702;30.8
1657807983.0277095;30.8
1657807983.0289454;30.8
1657807983.0302138;30.8
1657807983.0314534;30.8
1657807983.0326884;30.8
1657807983.0340102;30.8
1657807983.0353448;30.8
1657807983.0365913;30.8
1657807983.0378337;30.8
1657807983.0390723;30.8
1657807983.040316;30.8
1657807983.0415542;30.8
1657807983.0427926;30.8
1657807983.0440278;30.8
1657807983.0452688;30.8
1657807983.0465047;30.8
1657807983.0477417;30.8
1657807983.0489788;30.8
1657807983.050249;30.8
1657807983.051503;30.8
1657807983.0527391;30.8
1657807983.053976;30.8
1657807983.0552409;30.8
1657807983.0564775;30.8
1657807983.0577133;30.8
1657807983.05896;30.8
1657807983.0602138;30.8
1657807983.0614479;30.8
1657807983.0626829;30.8
1657807983.0639164;30.8
1657807983.0651515;30.8
1657807983.066386;30.8
1657807983.0676184;30.8
1657807983.068856;30.8
1657807983.0700912;30.8
1657807983.071328;30.8
1657807983.07256;30.8
1657807983.0737944;30.8
1657807983.0750277;30.8
1657807983.0762737;30.8
1657807983.0775054;30.8
1657807983.0804963;30.7
1657807983.081812;30.7
1657807983.0830557;30.7
1657807983.084293;30.7
1657807983.0855281;30.7
1657807983.0867646;30.7
1657807983.0880005;30.7
1657807983.089241;30.7
1657807983.0904794;30.7
1657807983.091715;30.7
1657807983.0929487;30.7
1657807983.0941813;30.7
1657807983.0954182;30.7
1657807983.0966516;30.7
1657807983.0978854;30.7
1657807983.0991213;30.7
1657807983.1003573;30.7
1657807983.1015925;30.7
1657807983.1028237;30.7
1657807983.104059;30.7
1657807983.1052904;30.7
1657807983.106524;30.7
1657807983.1077607;30.7
1657807983.1089993;30.7
1657807983.1102667;30.7
1657807983.1115024;30.7
1657807983.1127558;30.7
1657807983.1140108;30.7
1657807983.1152468;30.7
1657807983.1164827;30.7
1657807983.1177177;30.7
1657807983.118953;30.7
1657807983.120201;30.7
1657807983.1214397;30.7
1657807983.1226735;30.7
1657807983.1239085;30.7
1657807983.1251404;30.7
