time;ToF[cm]
1659331816.4556408;53.3
1659331816.459025;53.3
1659331816.4613926;53.3
1659331816.4634895;53.3
1659331816.465827;53.3
1659331816.4678566;53.3
1659331816.470522;53.3
1659331816.4729557;53.3
1659331816.4751647;53.3
1659331816.4774134;53.3
1659331816.479795;53.3
1659331816.4821832;53.3
1659331816.4843779;53.3
1659331816.4867058;53.3
1659331816.4887235;53.3
1659331816.4907796;53.3
1659331816.4928734;53.3
1659331816.4949946;53.3
1659331816.4971554;53.3
1659331816.4990742;53.3
1659331816.5011685;53.3
1659331816.5033412;53.3
1659331816.5056636;53.3
1659331816.5080886;53.3
1659331816.5103495;53.3
1659331816.5127554;53.3
1659331816.5150008;53.3
1659331816.517933;53.3
1659331816.5202055;53.3
1659331816.5223458;53.3
1659331816.5243766;53.3
1659331816.5267994;53.3
1659331816.5297549;53.3
1659331816.5326421;53.3
1659331816.5349894;53.3
1659331816.537296;53.3
1659331816.5397189;53.3
1659331816.541956;53.3
1659331816.5441597;53.3
1659331816.5464816;53.3
1659331816.5487602;53.3
1659331816.55165;53.3
1659331816.5553126;53.3
1659331816.557586;53.3
1659331816.5598295;53.3
1659331816.5620997;53.3
1659331816.5648587;53.3
1659331816.5670688;53.3
1659331816.5695226;53.3
1659331816.5719855;53.3
1659331816.5745869;53.3
1659331816.5770552;53.3
1659331816.579366;53.3
1659331816.581572;53.3
1659331816.583589;53.3
1659331816.5864027;53.3
1659331816.588428;53.3
1659331816.5939054;53.3
1659331816.596007;53.3
1659331816.5988698;53.3
1659331816.6015396;53.3
1659331816.6039495;53.3
1659331816.606592;53.3
1659331816.6102781;53.3
1659331816.6134543;53.3
1659331816.619196;53.3
1659331816.6215112;53.3
1659331816.6240258;53.3
1659331816.6259925;53.3
1659331816.6280622;53.3
1659331816.630138;53.3
1659331816.6323047;53.3
1659331816.634731;53.3
1659331816.6369646;53.3
1659331816.639353;53.3
1659331816.6415107;53.3
1659331816.643431;53.3
1659331816.6455238;53.3
1659331816.6484718;53.3
1659331816.651263;53.3
1659331816.653833;53.3
1659331816.658514;53.3
1659331816.660752;53.3
1659331816.6627982;53.3
1659331816.6649218;53.3
1659331816.666674;53.3
1659331816.6700037;53.3
1659331816.6721041;53.3
1659331816.6740398;53.3
1659331816.6764977;53.3
1659331816.678725;53.3
1659331816.68067;53.3
1659331816.684982;53.3
1659331816.6869645;53.3
1659331816.6910136;53.3
1659331816.6929195;53.3
1659331816.696042;53.3
1659331816.698693;53.3
1659331816.702418;53.3
1659331816.7047582;53.3
1659331816.70713;53.3
1659331816.7094266;53.3
1659331816.7113273;53.3
1659331816.7134237;53.3
1659331816.7158802;53.3
1659331816.7179663;53.3
1659331816.7204757;53.3
1659331816.7232857;53.3
1659331816.7253854;53.3
1659331816.7274523;53.3
1659331816.729676;53.3
1659331816.7318587;53.3
1659331816.7345817;53.3
1659331816.742759;53.3
1659331816.746519;53.3
1659331816.7487044;53.3
1659331816.7509284;53.3
1659331816.7530339;53.3
1659331816.7551632;53.3
1659331816.757382;53.3
1659331816.7596915;53.3
1659331816.7618406;53.3
1659331816.763919;53.3
1659331816.7662537;53.3
1659331816.7685308;53.3
1659331816.770598;53.3
1659331816.7732494;53.3
1659331816.7759652;53.3
1659331816.7780783;53.3
1659331816.7800775;53.3
1659331816.78263;53.3
1659331816.7853932;53.3
1659331816.7874837;53.3
1659331816.7901912;53.3
1659331816.7925208;53.3
1659331816.7944791;53.3
1659331816.7964272;53.3
1659331816.7983663;53.3
1659331816.800656;53.3
1659331816.8024917;53.3
1659331816.8045826;53.3
1659331816.8066554;53.3
1659331816.8088028;53.3
1659331816.8110023;53.3
1659331816.8130434;53.3
1659331816.8153954;53.3
1659331816.8177705;53.3
1659331816.8199482;53.3
1659331816.8221061;53.3
1659331816.824178;53.3
1659331816.8261926;53.3
1659331816.8282726;53.3
1659331816.830553;53.3
1659331816.8328583;53.3
1659331816.8353958;53.3
1659331816.8378103;53.3
1659331816.8403418;53.3
1659331816.8440347;53.3
1659331816.8460538;53.3
1659331816.8480723;53.3
1659331816.850284;53.3
1659331816.852499;53.3
1659331816.854631;53.3
1659331816.8565745;53.3
1659331816.858626;53.3
1659331816.8608592;53.3
1659331816.8629568;53.3
1659331816.8651102;53.3
1659331816.867239;53.3
1659331816.8692758;53.3
1659331816.871076;53.3
1659331816.8731527;53.3
1659331816.875229;53.3
1659331816.876964;53.3
1659331816.8787372;53.3
1659331816.8805943;53.3
1659331816.8825574;53.3
1659331816.8846114;53.3
1659331816.886608;53.3
1659331816.8882911;53.3
1659331816.8899844;53.3
1659331816.8918014;53.3
1659331816.8936489;53.3
1659331816.8965442;53.3
1659331816.8981717;53.3
1659331816.8998768;53.3
1659331816.901646;53.3
1659331816.9034345;53.3
1659331816.905078;53.3
1659331816.9070876;53.3
1659331816.908853;53.3
1659331816.9111629;53.3
1659331816.9145997;53.3
1659331816.9164257;53.3
1659331816.9181454;53.3
1659331816.9201882;53.3
1659331816.922437;53.3
1659331816.9246683;53.3
1659331816.926815;53.3
1659331816.9288478;53.3
1659331816.9308808;53.3
1659331816.9332871;53.3
1659331816.9359982;53.3
1659331816.938493;53.3
1659331816.941038;53.3
1659331816.9429965;53.3
1659331816.9449058;53.3
1659331816.9472187;53.3
1659331816.949153;53.3
1659331816.9510174;53.3
1659331816.9528408;53.3
1659331816.9549818;53.3
1659331816.9570148;53.3
1659331816.9587963;53.3
1659331816.9605784;53.3
1659331816.9623728;53.3
1659331816.9643118;53.3
1659331816.966327;53.3
1659331816.9679136;53.3
1659331816.9695992;53.3
1659331816.9711976;53.3
1659331816.9728153;53.3
1659331816.9745078;53.3
1659331816.9762712;53.3
1659331816.9779088;53.3
1659331816.9794846;53.3
1659331816.9810905;53.3
1659331816.9826524;53.3
1659331816.9844081;53.3
1659331816.986095;53.3
1659331816.9876246;53.3
1659331816.9891856;53.3
1659331816.9919379;53.3
1659331816.9935684;53.3
1659331816.9953346;53.3
1659331816.9969623;53.3
1659331816.9985754;53.3
1659331817.000169;53.3
1659331817.001732;53.3
1659331817.0033338;53.3
1659331817.005048;53.3
1659331817.0066466;53.3
1659331817.0082357;53.3
1659331817.0098114;53.3
1659331817.0113757;53.3
1659331817.0129528;53.3
1659331817.0147758;53.3
1659331817.016412;53.3
1659331817.0180438;53.3
1659331817.019683;53.3
1659331817.0213273;53.3
1659331817.0229363;53.3
1659331817.0246246;53.3
1659331817.0264893;53.3
1659331817.028044;53.3
1659331817.0295954;53.3
1659331817.0312278;53.3
1659331817.0328033;53.3
1659331817.0344875;53.3
1659331817.0362294;53.3
1659331817.037819;53.3
1659331817.0394158;53.3
1659331817.041358;53.3
1659331817.0434182;53.3
1659331817.0463185;53.3
1659331817.0479314;53.3
1659331817.049521;53.3
1659331817.0511408;53.3
1659331817.0526989;53.3
1659331817.0543442;53.3
1659331817.0563822;53.3
1659331817.0581667;53.3
1659331817.0599616;53.3
1659331817.061724;53.3
1659331817.0637307;53.3
1659331817.0655262;53.3
1659331817.0683892;53.3
1659331817.070037;53.3
1659331817.0716035;53.3
1659331817.0731716;53.3
1659331817.0748408;53.3
1659331817.076744;53.3
1659331817.0784645;53.3
1659331817.081001;53.3
1659331817.0831115;53.3
1659331817.0853603;53.3
1659331817.0893166;53.3
1659331817.0913465;53.3
1659331817.093191;53.3
1659331817.0953853;53.3
1659331817.0976827;53.3
1659331817.099723;53.3
1659331817.1017492;53.3
1659331817.1036313;53.3
1659331817.1053755;53.3
1659331817.107122;53.3
1659331817.1090744;53.3
1659331817.1109257;53.3
1659331817.112656;53.3
1659331817.1145158;53.3
1659331817.116489;53.3
1659331817.11839;53.3
1659331817.1204357;53.3
1659331817.1223674;53.3
1659331817.1241877;53.3
1659331817.1256902;53.3
1659331817.1270554;53.3
1659331817.128701;53.3
1659331817.1300683;53.3
1659331817.1313252;53.3
1659331817.1326294;53.3
1659331817.1339805;53.3
1659331817.135483;53.3
1659331817.1370318;53.3
1659331817.1387427;53.3
1659331817.1404004;53.3
1659331817.141858;53.3
1659331817.1433809;53.3
1659331817.1449928;53.3
1659331817.1466105;53.3
1659331817.1489127;53.3
1659331817.1506226;53.3
1659331817.1524248;53.3
1659331817.154204;53.3
1659331817.1557906;53.3
1659331817.1573253;53.3
1659331817.1589272;53.3
1659331817.1619883;53.3
1659331817.1636183;53.3
1659331817.1652904;53.3
1659331817.166958;53.3
1659331817.1692903;53.3
1659331817.1708875;53.3
1659331817.1725488;53.3
1659331817.1745203;53.3
1659331817.1761937;53.3
1659331817.1777349;53.3
1659331817.1795707;53.3
1659331817.1813993;53.3
1659331817.1847005;53.3
1659331817.1866164;53.3
1659331817.1884694;53.3
1659331817.1904054;53.3
1659331817.1923335;53.3
1659331817.1941483;53.3
1659331817.1969163;53.3
1659331817.1995811;53.3
1659331817.2014802;53.3
1659331817.2032063;53.3
1659331817.2053645;53.3
1659331817.2075377;53.3
1659331817.2098665;53.3
1659331817.212114;53.3
1659331817.2143617;53.3
1659331817.2166045;53.3
1659331817.2184649;53.3
1659331817.2202287;53.3
1659331817.2227993;53.3
1659331817.2253854;53.3
1659331817.2274964;53.3
1659331817.2296574;53.3
1659331817.2319267;53.3
1659331817.2341146;53.3
1659331817.2365785;53.3
1659331817.2389512;53.3
1659331817.2411885;53.3
1659331817.2433007;53.3
1659331817.2453494;53.3
1659331817.2473888;53.3
1659331817.249456;53.3
1659331817.2514708;53.3
1659331817.2535129;53.3
1659331817.2556086;53.3
1659331817.2578816;53.3
1659331817.2598855;53.3
1659331817.2620988;53.3
1659331817.2643428;53.3
1659331817.2662964;53.3
1659331817.2679045;53.3
1659331817.2695763;53.3
1659331817.271521;53.3
1659331817.274253;53.3
1659331817.2768307;53.3
1659331817.2807515;53.3
1659331817.2827036;53.3
1659331817.2846365;53.3
1659331817.2869809;53.3
1659331817.2890563;53.3
1659331817.2911396;53.3
1659331817.2933598;53.3
1659331817.295413;53.3
1659331817.2971783;53.3
1659331817.2990372;53.3
1659331817.3009365;53.3
1659331817.3028944;53.3
1659331817.3050942;53.3
1659331817.306801;53.3
1659331817.308524;53.3
1659331817.3102508;53.3
1659331817.3124564;53.3
1659331817.3156343;53.3
1659331817.3181565;53.3
1659331817.320083;53.3
1659331817.3222456;53.3
1659331817.3245575;53.3
1659331817.32677;53.3
1659331817.3294835;53.3
1659331817.3318472;53.3
1659331817.3341396;53.3
1659331817.3363907;53.3
1659331817.3383315;53.3
1659331817.3407776;53.3
1659331817.3431718;53.3
1659331817.3457959;53.3
1659331817.3481858;53.3
1659331817.3506033;53.3
1659331817.3526409;53.3
1659331817.3549547;53.3
1659331817.3575618;53.3
1659331817.3597386;53.3
1659331817.3620663;53.3
1659331817.3651655;53.3
1659331817.3676467;53.3
1659331817.36957;53.3
1659331817.371545;53.3
1659331817.3756323;53.3
1659331817.3779418;53.3
1659331817.3802867;53.3
1659331817.3826814;53.3
1659331817.3857152;53.3
1659331817.3888934;53.3
1659331817.3917663;53.3
1659331817.3944724;53.3
1659331817.3969197;53.3
1659331817.3990767;53.3
1659331817.401299;53.3
1659331817.4031928;53.3
1659331817.4055457;53.3
1659331817.4079833;53.3
1659331817.4103441;53.3
1659331817.4124284;53.3
1659331817.4144967;53.3
1659331817.416947;53.3
1659331817.4190445;53.3
1659331817.4215636;53.3
1659331817.4241343;53.3
1659331817.426822;53.3
1659331817.429378;53.3
1659331817.4342885;53.3
1659331817.4371674;53.3
1659331817.4395676;53.3
1659331817.4418826;53.3
1659331817.44445;53.3
1659331817.446585;53.3
1659331817.4484634;53.3
1659331817.450465;53.3
1659331817.4520597;53.3
1659331817.4536448;53.3
1659331817.4554057;53.3
1659331817.4580092;53.3
1659331817.46056;53.3
1659331817.4626412;53.3
1659331817.4649599;53.3
1659331817.4680378;53.3
1659331817.4736829;53.3
1659331817.4763625;53.3
1659331817.4789608;53.3
1659331817.4812815;53.3
1659331817.4838057;53.3
1659331817.4862306;53.3
1659331817.4885354;53.3
1659331817.4911013;53.3
1659331817.494339;53.3
1659331817.4969058;53.3
1659331817.4991708;53.3
1659331817.5012496;53.3
1659331817.5033004;53.3
1659331817.5055568;53.3
1659331817.5077279;53.3
1659331817.5104167;53.3
1659331817.512849;53.3
1659331817.5155954;53.3
1659331817.51832;53.3
1659331817.52052;53.3
1659331817.522441;53.3
1659331817.5246613;53.3
1659331817.5270357;53.3
1659331817.5293627;53.3
1659331817.5314074;53.3
1659331817.5336533;53.3
1659331817.5359857;53.3
1659331817.5383742;53.3
1659331817.5409992;53.3
1659331817.543713;53.3
1659331817.5478249;53.3
1659331817.5501285;53.3
1659331817.5521212;53.3
1659331817.5543535;53.3
1659331817.556343;53.3
1659331817.5585184;53.3
1659331817.5608685;53.3
1659331817.5626018;53.3
1659331817.5643723;53.3
1659331817.566464;53.3
1659331817.5687385;53.3
1659331817.5708613;53.3
1659331817.5733902;53.3
1659331817.5761101;53.3
1659331817.5787373;53.3
1659331817.5814276;53.3
1659331817.5904422;53.3
1659331817.5930107;53.3
1659331817.5955536;53.3
1659331817.598531;53.3
1659331817.6010866;53.3
1659331817.6032174;53.3
1659331817.60537;53.3
1659331817.6092422;53.3
1659331817.6118;53.3
1659331817.6145005;53.3
1659331817.616928;53.3
1659331817.6189296;53.3
1659331817.6208658;53.3
1659331817.6230876;53.3
1659331817.6256902;53.3
1659331817.6283484;53.3
1659331817.6303477;53.3
1659331817.6322699;53.3
1659331817.6342435;53.3
1659331817.6364405;53.3
1659331817.6384206;53.3
1659331817.640418;53.3
1659331817.642844;53.3
1659331817.653095;53.3
1659331817.6560812;53.3
1659331817.658572;53.3
1659331817.6629784;53.3
1659331817.6653795;53.3
1659331817.667562;53.3
1659331817.6701696;53.3
1659331817.672519;53.3
1659331817.6752098;53.3
1659331817.6773653;53.3
1659331817.679563;53.3
1659331817.6816237;53.3
1659331817.6839178;53.3
1659331817.6863923;53.3
1659331817.6882672;53.3
1659331817.6903327;53.3
1659331817.692333;53.3
1659331817.6942089;53.3
1659331817.6971645;53.3
1659331817.6991525;53.3
1659331817.7032988;53.3
1659331817.705983;53.3
1659331817.708022;53.3
1659331817.7104177;53.3
1659331817.7150002;53.3
1659331817.7173085;53.3
1659331817.7199192;53.3
1659331817.7224476;53.3
1659331817.7255664;53.3
1659331817.7275422;53.3
1659331817.7297378;53.3
1659331817.7314622;53.3
1659331817.7332816;53.3
1659331817.7364929;53.3
1659331817.7384636;53.3
1659331817.7407506;53.3
1659331817.7425244;53.3
1659331817.7446947;53.3
1659331817.748215;53.3
1659331817.750345;53.3
1659331817.7528088;53.3
1659331817.7560532;53.3
1659331817.7606907;53.3
1659331817.7654383;53.3
1659331817.7677636;53.3
1659331817.7711732;53.3
1659331817.7731707;53.3
1659331817.7750237;53.3
1659331817.7771032;53.3
1659331817.7793763;53.3
1659331817.781342;53.3
1659331817.7831473;53.3
1659331817.7852478;53.3
1659331817.787367;53.3
1659331817.7898304;53.3
1659331817.7922916;53.3
1659331817.7945457;53.3
1659331817.7967324;53.3
1659331817.799174;53.3
1659331817.8016393;53.3
1659331817.8035693;53.3
1659331817.8055115;53.3
1659331817.8075223;53.3
1659331817.8095143;53.3
1659331817.811824;53.3
1659331817.8138058;53.3
1659331817.8162775;53.3
1659331817.8186285;53.3
1659331817.820628;53.3
1659331817.822702;53.3
1659331817.8248343;53.3
1659331817.8267243;53.3
1659331817.8294342;53.3
1659331817.83202;53.3
1659331817.8342624;53.3
1659331817.8363678;53.3
1659331817.838457;53.3
1659331817.8403914;53.3
1659331817.842581;53.3
1659331817.847294;53.3
1659331817.8498182;53.3
1659331817.85206;53.3
1659331817.8541417;53.3
1659331817.8562202;53.3
1659331817.8580716;53.3
1659331817.8600056;53.3
1659331817.8621507;53.3
1659331817.8647907;53.3
1659331817.8671098;53.3
1659331817.8691406;53.3
1659331817.8713756;53.3
1659331817.8734436;53.3
1659331817.87535;53.3
1659331817.8773968;53.3
1659331817.8795545;53.3
1659331817.8818154;53.3
1659331817.8843296;53.3
1659331817.88681;53.3
1659331817.8890011;53.3
1659331817.8912153;53.3
1659331817.893344;53.3
1659331817.8978274;53.3
1659331817.9002821;53.3
1659331817.9021785;53.3
1659331817.9039793;53.3
1659331817.9059238;53.3
1659331817.9078844;53.3
1659331817.9100313;53.3
1659331817.9122822;53.3
1659331817.9144628;53.3
1659331817.9167838;53.3
1659331817.9188523;53.3
1659331817.920888;53.3
1659331817.9229386;53.3
1659331817.9260352;53.3
1659331817.9287274;53.3
1659331817.9311867;53.3
1659331817.933537;53.3
1659331817.9357338;53.3
1659331817.93764;53.3
1659331817.9393537;53.3
1659331817.941273;53.3
1659331817.9431345;53.3
1659331817.9453738;53.3
1659331817.9474328;53.3
1659331817.9494205;53.3
1659331817.9516435;53.3
1659331817.9538085;53.3
1659331817.9557745;53.3
1659331817.9578176;53.3
1659331817.9602926;53.3
1659331817.9622922;53.3
1659331817.9645684;53.3
1659331817.9668093;53.3
1659331817.9694228;53.3
1659331817.9718006;53.3
1659331817.9742875;53.3
1659331817.9762988;53.3
1659331817.9784195;53.3
1659331817.98085;53.3
1659331817.9829454;53.3
1659331817.9863613;53.3
1659331817.9886172;53.3
1659331817.9936476;53.3
1659331817.9959016;53.3
1659331817.9979448;53.3
1659331818.001536;53.3
1659331818.003732;53.3
1659331818.0068605;53.3
1659331818.009547;53.3
1659331818.0138583;53.3
1659331818.0158908;53.3
1659331818.0252092;53.3
1659331818.027543;53.3
1659331818.029867;53.3
1659331818.032515;53.3
1659331818.035103;53.3
1659331818.0373359;53.3
1659331818.0394716;53.3
1659331818.0416095;53.3
1659331818.0438733;53.3
1659331818.0459106;53.3
1659331818.04789;53.3
1659331818.053786;53.3
1659331818.0559125;53.3
1659331818.0580475;53.3
1659331818.060189;53.3
1659331818.0623715;53.3
1659331818.0645876;53.3
1659331818.067172;53.3
1659331818.0761232;53.3
1659331818.078476;53.3
1659331818.0806754;53.3
1659331818.0828428;53.3
1659331818.0850043;53.3
1659331818.0881846;53.3
1659331818.0899348;53.3
1659331818.0915995;53.3
1659331818.0938535;53.3
1659331818.096013;53.3
1659331818.0979044;53.3
1659331818.1000373;53.3
1659331818.1036625;53.3
1659331818.1055844;53.3
1659331818.1070573;53.3
1659331818.1084177;53.3
1659331818.1097376;53.3
1659331818.1124213;53.3
1659331818.1138716;53.3
1659331818.1159325;53.3
1659331818.119485;53.3
1659331818.1219316;53.3
1659331818.1241565;53.3
1659331818.1267242;53.3
1659331818.1287825;53.3
1659331818.1324449;53.3
1659331818.136516;53.3
1659331818.1384344;53.3
1659331818.1403444;53.3
1659331818.1430783;53.3
1659331818.1455064;53.3
1659331818.1499128;53.3
1659331818.1518362;53.3
1659331818.1540291;53.3
1659331818.156256;53.3
1659331818.1600528;53.3
1659331818.16205;53.3
1659331818.163997;53.3
1659331818.1682878;53.3
1659331818.1697426;53.3
1659331818.1711197;53.3
1659331818.1724896;53.3
1659331818.1752837;53.3
1659331818.1767132;53.3
1659331818.1780176;53.3
1659331818.1793308;53.3
1659331818.1816912;53.3
1659331818.18321;53.3
1659331818.1862695;53.3
1659331818.1877239;53.3
1659331818.1890604;53.3
1659331818.1904306;53.3
1659331818.1919215;53.3
1659331818.1947284;53.3
1659331818.1972203;53.3
1659331818.19923;53.3
1659331818.2040083;53.3
1659331818.2076402;53.3
1659331818.2095494;53.3
1659331818.2115571;53.3
1659331818.2135801;53.3
1659331818.2184134;53.3
1659331818.2204607;53.3
1659331818.2224803;53.3
1659331818.2283978;53.3
1659331818.2308939;53.3
1659331818.2329812;53.3
1659331818.2356477;53.3
1659331818.237725;53.3
1659331818.241623;53.3
1659331818.2434158;53.3
1659331818.245384;53.3
1659331818.2493696;53.3
1659331818.2516685;53.3
1659331818.253688;53.3
1659331818.2555885;53.3
1659331818.2575946;53.3
1659331818.2598407;53.3
1659331818.2646441;53.3
1659331818.2669632;53.3
1659331818.271372;53.3
1659331818.2740898;53.3
1659331818.2784965;53.3
1659331818.2826588;53.3
1659331818.2846968;53.3
1659331818.2870264;53.3
1659331818.2906396;53.3
1659331818.292776;53.3
1659331818.29498;53.3
1659331818.2969604;53.3
1659331818.2988439;53.3
1659331818.3021252;53.3
1659331818.3037097;53.3
1659331818.3050544;53.3
1659331818.306426;53.3
1659331818.3079212;53.3
1659331818.3107271;53.3
1659331818.3121753;53.3
1659331818.3135567;53.3
1659331818.3149216;53.3
1659331818.3163111;53.3
1659331818.3180287;53.3
1659331818.3211424;53.3
1659331818.323733;53.3
1659331818.3292117;53.3
1659331818.3312042;53.3
1659331818.3337216;53.3
1659331818.3364615;53.3
1659331818.3390462;53.3
1659331818.3409839;53.3
1659331818.344516;53.3
1659331818.3467898;53.3
1659331818.3486323;53.3
1659331818.3500392;53.3
1659331818.3513312;53.3
1659331818.352719;53.3
1659331818.3583639;53.3
1659331818.360611;53.3
1659331818.3632197;53.3
1659331818.3657327;53.3
1659331818.3682506;53.3
1659331818.3707328;53.3
1659331818.3744822;53.3
1659331818.3783252;53.3
1659331818.3802729;53.3
1659331818.3822336;53.3
1659331818.3840394;53.3
1659331818.3858166;53.3
1659331818.387528;53.3
1659331818.3890378;53.3
1659331818.3904567;53.3
1659331818.3918023;53.3
1659331818.3930933;53.3
1659331818.3952975;53.3
1659331818.3969803;53.3
1659331818.39851;53.3
1659331818.4008267;53.3
1659331818.403556;53.3
1659331818.4061518;53.3
1659331818.4098945;53.3
1659331818.4120948;53.3
1659331818.4143672;53.3
1659331818.4168515;53.3
1659331818.420797;53.3
1659331818.4227912;53.3
1659331818.42489;53.3
1659331818.4347904;53.3
1659331818.4371822;53.3
1659331818.4392352;53.3
1659331818.4412796;53.3
1659331818.443498;53.3
1659331818.4458945;53.3
1659331818.448012;53.3
1659331818.4499528;53.3
1659331818.4519055;53.3
1659331818.4538987;53.3
1659331818.4563138;53.3
1659331818.4593966;53.3
1659331818.46158;53.3
1659331818.46406;53.3
1659331818.4663696;53.3
1659331818.4718432;53.3
1659331818.473838;53.3
1659331818.475777;53.3
1659331818.4777062;53.3
1659331818.4820347;53.3
1659331818.4851794;53.3
1659331818.487741;53.3
1659331818.4902654;53.3
1659331818.4940743;53.3
1659331818.4961984;53.3
1659331818.4984007;53.3
1659331818.5004852;53.3
1659331818.5025191;53.3
1659331818.5066345;53.3
1659331818.5108757;53.3
1659331818.5129685;53.3
1659331818.5148292;53.3
1659331818.516648;53.3
1659331818.5184653;53.3
1659331818.5205076;53.3
1659331818.527568;53.3
1659331818.530324;53.3
1659331818.5327902;53.3
1659331818.535194;53.3
1659331818.5379815;53.3
1659331818.5406344;53.3
1659331818.5429223;53.3
1659331818.545189;53.3
1659331818.547394;53.3
1659331818.549168;53.3
1659331818.5505812;53.3
1659331818.5520866;53.3
1659331818.5540137;53.3
1659331818.5559087;53.3
1659331818.5577214;53.3
1659331818.559097;53.3
1659331818.5603795;53.3
1659331818.5622318;53.3
1659331818.5640917;53.3
1659331818.569188;53.3
1659331818.5724874;53.3
1659331818.575726;53.3
1659331818.5803545;53.3
1659331818.5826595;53.3
1659331818.584492;53.3
1659331818.5866237;53.3
1659331818.588875;53.3
1659331818.5914633;53.3
1659331818.5932066;53.3
1659331818.5949242;53.3
1659331818.5969124;53.3
1659331818.5984845;53.3
1659331818.5999267;53.3
1659331818.6013186;53.3
1659331818.6026182;53.3
1659331818.603877;53.3
1659331818.6058207;53.3
1659331818.6079671;53.3
1659331818.609972;53.3
1659331818.6195292;53.3
1659331818.6247673;53.3
1659331818.6269512;53.3
1659331818.6290495;53.3
1659331818.631228;53.3
1659331818.6332493;53.3
1659331818.6361346;53.3
1659331818.6383421;53.3
1659331818.639846;53.3
1659331818.641198;53.3
1659331818.642578;53.3
1659331818.6439137;53.3
1659331818.645369;53.3
1659331818.647248;53.3
1659331818.6488082;53.3
1659331818.6504486;53.3
1659331818.6518164;53.3
1659331818.6531081;53.3
1659331818.654498;53.3
1659331818.6632438;53.3
1659331818.6662962;53.3
1659331818.668964;53.3
1659331818.6713614;53.3
1659331818.6740713;53.3
1659331818.6764784;53.3
1659331818.6786218;53.3
1659331818.6817803;53.3
1659331818.6845744;53.3
1659331818.6866858;53.3
1659331818.6887434;53.3
1659331818.6902738;53.3
1659331818.6954896;53.3
1659331818.6988897;53.3
1659331818.7016294;53.3
1659331818.7051105;53.3
1659331818.7078128;53.3
1659331818.710343;53.3
1659331818.7123775;53.3
1659331818.7142587;53.3
1659331818.7179065;53.3
1659331818.7207184;53.3
1659331818.7224083;53.3
1659331818.7243009;53.3
1659331818.725802;53.3
1659331818.7271936;53.3
1659331818.7284825;53.3
1659331818.7299662;53.3
1659331818.731775;53.3
1659331818.7332137;53.3
1659331818.7345843;53.3
1659331818.7359428;53.3
1659331818.7420416;53.3
1659331818.7463825;53.3
1659331818.7491446;53.3
1659331818.7521684;53.3
1659331818.754651;53.3
1659331818.7566643;53.3
1659331818.7585027;53.3
1659331818.7606745;53.3
1659331818.7627797;53.3
1659331818.7648358;53.3
1659331818.7672172;53.3
1659331818.7738144;53.3
1659331818.7824483;53.3
1659331818.7845767;53.3
1659331818.7866697;53.3
1659331818.7886882;53.3
1659331818.7907498;53.3
1659331818.793101;53.3
1659331818.7951984;53.3
1659331818.797355;53.3
1659331818.79944;53.3
1659331818.8014374;53.3
1659331818.8034766;53.3
1659331818.805513;53.3
1659331818.8075628;53.3
1659331818.8096733;53.3
1659331818.8135386;53.3
1659331818.815899;53.3
1659331818.8179777;53.3
1659331818.8197887;53.3
1659331818.8220437;53.3
1659331818.8281934;53.3
1659331818.8307774;53.3
1659331818.833124;53.3
1659331818.8355143;53.3
1659331818.837544;53.3
1659331818.8397448;53.3
1659331818.8417923;53.3
1659331818.8440094;53.3
1659331818.8459585;53.3
1659331818.848292;53.3
1659331818.8506908;53.3
1659331818.852751;53.3
1659331818.8546224;53.3
1659331818.8566506;53.3
1659331818.859142;53.3
1659331818.8617318;53.3
1659331818.868132;53.3
1659331818.8708448;53.3
1659331818.873063;53.3
1659331818.8754504;53.3
1659331818.8783453;53.3
1659331818.8806448;53.3
1659331818.8828576;53.3
1659331818.8848517;53.3
1659331818.8869011;53.3
1659331818.8887463;53.3
1659331818.8909705;53.3
1659331818.8939166;53.3
1659331818.8960333;53.3
1659331818.89778;53.3
1659331818.8991632;53.3
1659331818.9005754;53.3
1659331818.9025204;53.3
1659331818.9039986;53.3
1659331818.9053793;53.3
1659331818.9140937;53.3
1659331818.9175978;53.3
1659331818.921178;53.3
1659331818.9233105;53.3
1659331818.925511;53.3
1659331818.927916;53.3
1659331818.9301682;53.3
1659331818.9327223;53.3
1659331818.9348483;53.3
1659331818.9374633;53.3
1659331818.93895;53.3
1659331818.9403489;53.3
1659331818.9417913;53.3
1659331818.948998;53.3
1659331818.95197;53.3
1659331818.9556763;53.3
1659331818.9578996;53.3
1659331818.960701;53.3
1659331818.9629188;53.3
1659331818.964855;53.3
1659331818.9674323;53.3
1659331818.9697475;53.3
1659331818.971675;53.3
1659331818.9730742;53.3
1659331818.9745123;53.3
1659331818.9763052;53.3
1659331818.9778526;53.3
1659331818.9792666;53.3
1659331818.9806705;53.3
1659331818.9819882;53.3
1659331818.9832425;53.3
1659331818.984749;53.3
1659331818.9865053;53.3
1659331818.9881814;53.3
1659331818.9969563;53.3
1659331818.9993236;53.3
1659331819.0016809;53.3
1659331819.0068226;53.3
1659331819.0096724;53.3
1659331819.01294;53.3
1659331819.0162456;53.3
1659331819.0181594;53.3
1659331819.0195234;53.3
1659331819.0208843;53.3
1659331819.0224743;53.3
1659331819.0238516;53.3
1659331819.0253232;53.3
1659331819.0274076;53.3
1659331819.02901;53.3
1659331819.0303874;53.3
1659331819.0320952;53.3
1659331819.033642;53.3
1659331819.040176;53.3
1659331819.043348;53.3
1659331819.0456548;53.3
