MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
1270.740899646;-1.824;0.550;0.183;0.225;-0.191;0.974;-0.076;-0.123;-0.005;-0.403;-0.257;12.702;-0.199;-0.716;-1.750;-0.001;-0.016;0.005;0.316;0.175;10.265;-84.800;-147.900;-317.200
1270.754838231;-1.817;0.527;0.168;0.228;-0.190;0.978;-0.073;-0.127;-0.009;-0.385;-0.275;12.699;-0.199;-0.716;-1.750;-0.006;-0.013;0.004;0.321;0.182;10.282;-85.100;-146.400;-317.300
1270.768892958;-1.832;0.542;0.176;0.224;-0.190;0.977;-0.072;-0.123;-0.006;-0.401;-0.313;12.753;-0.205;-0.708;-1.752;-0.015;-0.016;0.002;0.330;0.170;10.251;-85.400;-145.800;-315.700
1270.782138689;-1.847;0.557;0.176;0.226;-0.193;0.976;-0.083;-0.122;-0.009;-0.433;-0.282;12.777;-0.205;-0.708;-1.752;-0.009;-0.012;0.003;0.325;0.165;10.256;-85.900;-146.800;-317.100
1270.7966478;-1.855;0.534;0.168;0.226;-0.193;0.978;-0.075;-0.115;-0.009;-0.381;-0.331;12.849;-0.196;-0.707;-1.744;-0.003;-0.016;0.000;0.321;0.175;10.232;-85.000;-146.300;-317.500
1270.810227143;-1.817;0.557;0.153;0.224;-0.193;0.968;-0.080;-0.124;-0.008;-0.430;-0.282;12.714;-0.196;-0.707;-1.744;-0.005;-0.012;0.001;0.318;0.165;10.246;-84.300;-146.500;-316.700
1270.823184;-1.847;0.573;0.198;0.225;-0.192;0.973;-0.074;-0.123;-0.010;-0.403;-0.314;12.718;-0.198;-0.708;-1.741;-0.009;-0.015;0.006;0.328;0.163;10.234;-85.700;-146.200;-317.600
1270.835943812;-1.832;0.557;0.168;0.226;-0.195;0.975;-0.081;-0.124;-0.011;-0.403;-0.276;12.675;-0.198;-0.708;-1.741;-0.005;-0.013;0.001;0.318;0.177;10.239;-85.100;-144.800;-316.600
1270.84868255;-1.832;0.573;0.145;0.226;-0.196;0.978;-0.075;-0.119;-0.010;-0.392;-0.156;12.567;-0.200;-0.712;-1.753;-0.011;-0.011;0.000;0.328;0.165;10.244;-85.100;-145.900;-318.500
1270.861406234;-1.832;0.550;0.168;0.225;-0.191;0.954;-0.078;-0.124;-0.012;-0.426;-0.266;12.531;-0.200;-0.712;-1.753;-0.007;-0.016;0.001;0.333;0.175;10.244;-85.200;-145.400;-319.200
1270.874118344;-1.840;0.565;0.191;0.222;-0.192;0.977;-0.077;-0.119;-0.009;-0.416;-0.274;12.537;-0.192;-0.715;-1.738;-0.009;-0.013;0.003;0.306;0.172;10.256;-85.500;-146.800;-317.700
1270.886815418;-1.832;0.542;0.183;0.227;-0.190;0.976;-0.084;-0.122;-0.011;-0.356;-0.248;12.581;-0.192;-0.715;-1.738;-0.010;-0.013;0.001;0.304;0.165;10.246;-85.200;-145.500;-318.200
1270.89953512;-1.840;0.550;0.168;0.223;-0.191;0.977;-0.078;-0.125;-0.013;-0.378;-0.301;12.614;-0.194;-0.709;-1.739;-0.005;-0.012;0.002;0.328;0.167;10.256;-85.300;-145.500;-316.300
1270.91344604;-1.824;0.557;0.160;0.222;-0.195;0.973;-0.082;-0.122;-0.011;-0.409;-0.256;12.543;-0.194;-0.709;-1.739;-0.005;-0.013;0.008;0.333;0.163;10.246;-85.000;-146.000;-316.900
1270.926626552;-1.817;0.557;0.198;0.221;-0.194;0.978;-0.076;-0.117;-0.014;-0.382;-0.272;12.547;-0.196;-0.710;-1.748;0.000;-0.014;0.001;0.313;0.177;10.232;-86.000;-145.200;-317.000
1270.939800435;-1.863;0.557;0.176;0.222;-0.192;0.977;-0.075;-0.127;-0.012;-0.397;-0.260;12.632;-0.196;-0.713;-1.735;-0.006;-0.012;0.005;0.323;0.175;10.236;-85.200;-146.500;-316.000
1270.952637983;-1.847;0.519;0.160;0.226;-0.191;0.975;-0.078;-0.126;-0.010;-0.398;-0.265;12.569;-0.196;-0.713;-1.735;-0.001;-0.019;0.004;0.323;0.182;10.244;-85.100;-145.500;-316.000
1270.965431144;-1.817;0.557;0.160;0.226;-0.194;0.983;-0.078;-0.127;-0.006;-0.383;-0.306;12.758;-0.196;-0.710;-1.749;-0.008;-0.011;0.004;0.323;0.179;10.232;-86.000;-145.800;-318.200
1270.9781984;-1.809;0.527;0.153;0.226;-0.195;0.972;-0.078;-0.123;-0.012;-0.408;-0.336;12.834;-0.196;-0.710;-1.749;-0.006;-0.011;0.000;0.313;0.160;10.251;-86.100;-145.700;-316.500
1270.990938972;-1.885;0.557;0.168;0.227;-0.198;0.969;-0.080;-0.127;-0.007;-0.429;-0.296;12.814;-0.202;-0.703;-1.740;-0.004;-0.014;0.003;0.328;0.175;10.246;-85.500;-146.100;-318.000
1271.003791315;-1.824;0.580;0.191;0.227;-0.196;0.974;-0.081;-0.124;-0.009;-0.412;-0.338;12.928;-0.202;-0.703;-1.740;-0.007;-0.011;0.004;0.321;0.167;10.239;-85.900;-145.300;-316.500
1271.016521425;-1.847;0.557;0.160;0.228;-0.193;0.971;-0.083;-0.127;-0.006;-0.440;-0.343;12.836;-0.203;-0.707;-1.750;-0.002;-0.012;0.005;0.323;0.165;10.251;-84.800;-145.500;-317.000
1271.029242608;-1.794;0.550;0.176;0.224;-0.194;0.973;-0.080;-0.124;-0.011;-0.396;-0.379;12.850;-0.203;-0.707;-1.750;0.000;-0.012;0.003;0.316;0.167;10.236;-84.500;-144.700;-317.200
1271.042005457;-1.855;0.542;0.153;0.226;-0.193;0.976;-0.081;-0.127;-0.005;-0.382;-0.379;12.762;-0.207;-0.705;-1.744;0.002;-0.013;0.005;0.318;0.165;10.244;-85.100;-146.400;-316.500
1271.055194969;-1.824;0.534;0.191;0.224;-0.191;0.972;-0.078;-0.126;-0.012;-0.430;-0.336;12.561;-0.207;-0.705;-1.744;0.000;-0.016;0.003;0.318;0.187;10.236;-84.900;-144.800;-317.000
1271.067979927;-1.832;0.542;0.168;0.225;-0.196;0.979;-0.080;-0.127;-0.005;-0.449;-0.366;12.671;-0.204;-0.704;-1.741;-0.006;-0.017;0.000;0.313;0.158;10.272;-85.800;-146.700;-316.300
1271.080695037;-1.832;0.519;0.168;0.224;-0.192;0.972;-0.077;-0.120;-0.011;-0.419;-0.384;12.678;-0.204;-0.704;-1.741;-0.011;-0.012;0.002;0.318;0.175;10.222;-84.600;-145.500;-316.600
1271.093388944;-1.832;0.542;0.160;0.224;-0.191;0.973;-0.084;-0.119;-0.006;-0.395;-0.400;12.567;-0.199;-0.711;-1.733;0.005;-0.015;-0.001;0.311;0.182;10.251;-85.400;-145.900;-316.500
1271.106085722;-1.847;0.550;0.145;0.225;-0.197;0.977;-0.081;-0.121;-0.010;-0.391;-0.388;12.589;-0.199;-0.711;-1.733;-0.000;-0.010;0.006;0.330;0.177;10.265;-85.400;-146.200;-316.200
1271.118780666;-1.824;0.573;0.176;0.223;-0.192;0.977;-0.078;-0.126;-0.003;-0.393;-0.400;12.647;-0.208;-0.701;-1.740;-0.001;-0.009;0.004;0.321;0.172;10.241;-86.000;-146.200;-317.100
1271.131470111;-1.817;0.550;0.153;0.229;-0.189;0.971;-0.077;-0.122;-0.012;-0.409;-0.373;12.587;-0.208;-0.701;-1.740;-0.003;-0.012;0.001;0.325;0.167;10.263;-86.000;-145.500;-317.300
