MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
17916.300381229;-2.863;0.511;0.565;0.116;-0.092;0.964;-0.048;-0.288;0.053;0.188;-0.602;12.689;0.065;-0.727;-1.877;0.022;-0.134;0.058;-0.486;-0.821;11.029;-35.800;-86.500;-374.300
17916.323389143;-3.328;0.985;0.466;0.075;-0.168;0.966;-0.028;-0.285;0.033;-0.375;-1.138;12.135;0.082;-0.734;-1.864;-0.061;-0.191;0.051;-0.017;-1.393;10.086;-34.400;-84.700;-373.700
17916.350892452;-1.702;0.511;0.122;0.050;-0.199;0.979;-0.094;-0.013;-0.025;-0.430;-1.192;11.902;0.084;-0.728;-1.854;-0.001;0.016;0.006;0.239;-1.677;9.492;-33.900;-82.400;-374.200
17916.378686276;-0.740;0.267;0.023;0.093;-0.159;0.996;-0.104;-0.008;-0.037;0.023;-0.751;13.070;0.092;-0.731;-1.862;0.031;0.120;-0.019;-0.189;-1.156;10.883;-32.000;-82.700;-372.300
17916.406111179;-2.916;0.679;-0.099;0.096;-0.139;0.959;-0.063;-0.321;-0.039;0.050;-0.452;12.902;0.106;-0.739;-1.858;-0.029;-0.217;-0.019;-0.134;-0.916;10.516;-32.100;-82.200;-370.100
17916.437292859;-3.191;0.397;0.176;0.125;-0.158;0.927;-0.111;-0.203;-0.007;-0.068;-0.496;11.224;0.110;-0.733;-1.849;0.032;-0.126;0.013;0.019;-1.151;8.873;-31.200;-82.500;-370.500
17916.465217088;-0.695;0.305;0.336;0.085;-0.178;0.924;-0.128;0.086;-0.001;-0.105;-0.723;11.801;0.158;-0.635;-1.753;0.041;0.184;0.017;0.129;-1.204;9.296;-30.200;-81.700;-368.600
17916.49246716;-0.763;0.282;0.374;0.101;-0.133;0.940;-0.105;-0.032;0.012;0.199;-0.482;13.189;0.112;-0.726;-1.849;0.021;0.055;0.028;-0.285;-0.921;10.696;-30.900;-82.200;-369.300
17916.519555179;-2.893;0.748;0.084;0.094;-0.134;0.963;-0.050;-0.310;-0.019;0.039;-0.883;13.237;0.110;-0.723;-1.847;-0.036;-0.166;0.004;-0.282;-1.261;10.550;-30.700;-81.000;-370.200
17916.544623803;-3.122;0.809;0.015;0.103;-0.158;0.921;-0.024;-0.243;-0.024;-0.180;-0.735;11.871;0.103;-0.714;-1.845;-0.055;-0.157;-0.017;-0.005;-1.058;9.538;-30.400;-81.000;-369.900
17916.569306321;-0.939;0.382;0.153;0.073;-0.189;0.948;-0.116;0.080;-0.017;-0.353;-0.704;12.287;0.103;-0.717;-1.845;0.003;0.104;-0.010;0.333;-1.146;9.363;-31.100;-81.900;-371.300
17916.594221039;-0.153;0.244;0.221;0.089;-0.157;1.007;-0.137;0.083;-0.014;-0.002;-0.798;13.656;0.107;-0.732;-1.849;0.043;0.193;0.005;-0.062;-1.201;10.734;-30.900;-84.800;-371.900
17916.618834984;-1.740;0.191;0.122;0.079;-0.136;0.998;-0.117;-0.169;-0.026;-0.071;-0.875;13.708;0.107;-0.741;-1.860;0.043;-0.001;0.002;-0.225;-1.187;11.311;-31.700;-84.800;-372.600
17916.647004432;-3.260;0.359;-0.282;0.080;-0.161;0.973;-0.091;-0.319;-0.082;-0.254;-0.919;12.662;0.104;-0.736;-1.845;0.018;-0.219;-0.054;-0.086;-1.306;10.528;-32.100;-84.500;-371.000
17916.675727871;-2.763;0.366;-0.519;0.104;-0.192;0.927;-0.095;-0.178;-0.105;-0.302;-0.554;11.923;0.102;-0.735;-1.849;0.016;-0.110;-0.087;0.232;-1.074;9.514;-33.000;-84.700;-370.600
17916.704333219;-1.450;-0.092;0.214;0.115;-0.134;0.957;-0.150;-0.054;0.000;0.304;-0.226;12.429;0.102;-0.742;-1.850;0.067;0.045;0.016;-0.213;-0.656;9.947;-33.800;-85.900;-370.800
17916.732880216;-1.718;0.489;0.664;0.094;-0.114;0.957;-0.062;-0.104;0.058;0.277;-0.592;12.519;0.105;-0.748;-1.856;-0.043;-0.015;0.076;-0.373;-1.005;10.418;-34.800;-88.300;-371.700
17916.761601544;-1.740;1.221;0.359;0.089;-0.143;0.981;-0.013;-0.063;0.015;-0.255;-1.171;12.857;0.105;-0.754;-1.853;-0.061;0.043;0.029;0.057;-1.574;10.236;-34.600;-87.200;-372.800
17916.790421167;-1.275;0.611;0.191;0.073;-0.175;1.009;-0.075;-0.060;-0.018;-0.169;-0.954;12.950;0.115;-0.766;-1.858;-0.004;0.030;-0.003;-0.026;-1.383;10.691;-34.500;-89.600;-372.200
17916.818972924;-2.206;0.649;-0.099;0.091;-0.159;0.971;-0.051;-0.196;-0.047;-0.033;-0.489;12.564;0.167;-0.667;-1.770;-0.028;-0.112;-0.034;-0.077;-1.151;10.442;-34.500;-89.700;-373.400
17916.847585642;-2.450;1.038;-0.282;0.086;-0.163;0.950;-0.009;-0.158;-0.064;-0.234;-0.641;12.282;0.116;-0.754;-1.846;-0.080;-0.092;-0.054;0.033;-1.273;9.985;-32.500;-85.900;-373.500
17916.876131547;-1.450;0.221;0.176;0.089;-0.129;1.023;-0.109;-0.048;-0.006;0.261;-0.326;12.726;0.115;-0.750;-1.862;0.031;0.047;0.005;-0.301;-0.773;10.275;-32.400;-86.200;-373.400
17916.904758987;-1.504;0.824;0.412;0.108;-0.119;0.927;-0.019;-0.078;0.019;0.129;-0.915;12.750;0.118;-0.751;-1.844;-0.053;0.019;0.037;-0.304;-1.153;10.189;-31.200;-86.300;-373.600
17916.933331262;-1.672;0.908;0.328;0.085;-0.150;0.978;-0.041;-0.081;0.020;-0.017;-0.721;12.888;0.126;-0.753;-1.860;-0.047;0.015;0.031;-0.038;-1.110;10.325;-30.800;-85.300;-374.200
17916.961966165;-1.748;0.412;0.664;0.098;-0.167;1.003;-0.113;-0.108;0.049;-0.324;-0.760;12.815;0.134;-0.751;-1.852;0.021;-0.008;0.076;0.189;-1.208;10.234;-27.500;-85.900;-374.000
17916.990804306;-1.527;0.626;0.107;0.078;-0.216;0.907;-0.062;-0.052;-0.032;-0.463;-1.083;12.214;0.156;-0.750;-1.851;-0.020;0.046;-0.015;0.380;-1.555;9.782;-27.300;-84.700;-373.100
17917.021986357;-1.565;0.275;-0.473;0.072;-0.167;0.988;-0.113;-0.102;-0.094;0.095;-0.532;12.857;0.158;-0.760;-1.839;0.021;-0.011;-0.067;-0.175;-1.251;10.538;-26.800;-85.000;-372.400
17917.051687725;-2.405;0.290;-0.328;0.097;-0.147;0.973;-0.140;-0.209;-0.081;-0.139;-0.528;12.672;0.214;-0.670;-1.747;0.059;-0.122;-0.056;-0.079;-1.050;10.430;-25.500;-83.700;-371.400
17917.079186924;-2.718;-0.733;-0.267;0.117;-0.169;0.937;-0.220;-0.224;-0.079;0.030;-0.183;11.509;0.154;-0.746;-1.841;0.129;-0.122;-0.052;-0.081;-0.761;9.588;-24.800;-83.700;-369.400
17917.106311146;-1.878;-1.954;-0.389;0.112;-0.168;0.860;-0.145;-0.036;-0.093;-0.146;-0.615;11.367;0.151;-0.750;-1.831;0.070;-0.006;-0.069;0.043;-1.129;8.774;-24.700;-83.600;-369.100
17917.133355277;-0.427;0.427;-0.229;0.104;-0.152;0.930;-0.096;0.072;-0.065;0.229;-0.598;13.041;0.158;-0.756;-1.835;0.017;0.179;-0.050;-0.359;-1.012;10.385;-25.700;-86.900;-374.200
17917.160609571;-1.504;0.557;0.084;0.117;-0.092;0.962;-0.056;-0.107;-0.010;0.568;-0.335;13.139;0.159;-0.775;-1.831;-0.026;-0.009;0.002;-0.586;-0.816;10.806;-27.600;-90.300;-375.700
17917.187745756;-2.031;1.275;0.519;0.101;-0.118;0.928;0.045;-0.114;0.039;0.080;-0.803;12.112;0.164;-0.775;-1.836;-0.135;-0.006;0.051;-0.232;-1.182;9.820;-27.200;-91.300;-377.000
17917.215582209;-1.313;1.489;0.176;0.059;-0.195;0.948;0.042;-0.036;-0.020;-0.600;-1.181;12.559;0.165;-0.795;-1.856;-0.138;0.059;0.011;0.273;-1.625;10.107;-27.400;-93.600;-380.000
17917.247937908;-1.870;1.198;-0.351;0.081;-0.187;1.003;0.001;-0.133;-0.078;-0.054;-0.589;12.864;0.167;-0.806;-1.860;-0.091;-0.030;-0.064;-0.033;-1.094;10.392;-29.200;-95.600;-384.500
17917.27810264;-1.695;1.481;0.115;0.123;-0.149;0.973;0.049;-0.075;-0.012;-0.278;-0.608;12.599;0.209;-0.730;-1.799;-0.122;0.046;0.005;0.103;-1.144;10.385;-31.300;-98.700;-389.600
17917.30563543;-1.092;0.916;0.084;0.041;-0.195;1.049;-0.051;-0.012;-0.026;-0.508;-1.238;13.778;0.161;-0.825;-1.891;-0.059;0.088;-0.006;0.215;-1.677;11.079;-31.800;-101.700;-393.000
17917.332805837;-1.595;0.603;-0.344;0.052;-0.176;1.030;-0.077;-0.114;-0.090;-0.297;-1.184;13.829;0.159;-0.827;-1.896;-0.014;-0.004;-0.058;0.024;-1.598;11.237;-32.100;-99.400;-394.500
17917.360098649;-2.718;0.328;-0.313;0.075;-0.137;1.014;-0.084;-0.269;-0.052;0.351;-0.384;13.651;0.166;-0.824;-1.898;0.006;-0.177;-0.042;-0.294;-0.895;11.100;-32.600;-97.300;-392.600
17917.387195113;-3.168;0.878;0.542;0.123;-0.103;1.004;-0.046;-0.261;0.071;0.405;-0.218;12.739;0.156;-0.816;-1.894;-0.023;-0.147;0.099;-0.301;-0.632;10.062;-31.100;-95.400;-389.800
17917.414396834;-1.725;0.962;1.038;0.100;-0.143;0.905;-0.013;-0.064;0.099;-0.333;-1.112;11.803;0.160;-0.808;-1.876;-0.062;0.014;0.127;0.000;-1.596;9.416;-28.600;-91.700;-387.500
17917.442552744;-1.641;1.076;0.237;0.070;-0.201;0.939;-0.020;-0.129;-0.007;-0.368;-0.944;13.299;0.165;-0.798;-1.873;-0.071;-0.012;0.014;0.196;-1.448;10.471;-26.400;-89.800;-386.500
17917.471116297;-3.000;0.550;0.153;0.080;-0.138;0.991;-0.090;-0.305;-0.002;0.114;-0.548;12.709;0.170;-0.793;-1.876;0.010;-0.200;0.014;-0.187;-0.983;10.478;-25.700;-87.700;-383.500
17917.49967059;-2.771;0.870;0.389;0.097;-0.150;0.917;-0.034;-0.186;0.029;0.008;-0.652;11.729;0.173;-0.793;-1.868;-0.037;-0.095;0.040;-0.057;-1.132;9.356;-25.600;-86.400;-381.200
17917.52827129;-1.527;0.573;0.328;0.077;-0.153;0.935;-0.050;-0.063;0.006;0.093;-0.738;11.963;0.179;-0.789;-1.859;-0.038;0.036;0.017;-0.242;-1.316;9.796;-24.900;-84.000;-380.000
17917.558743277;-1.611;1.046;0.366;0.093;-0.129;0.967;-0.023;-0.098;0.036;0.167;-0.567;12.975;0.177;-0.780;-1.855;-0.068;-0.005;0.048;-0.175;-1.015;10.399;-23.200;-84.100;-382.300
17917.587435087;-2.153;0.977;0.458;0.086;-0.167;0.956;-0.075;-0.167;0.029;-0.279;-1.071;13.075;0.186;-0.768;-1.859;-0.039;-0.073;0.047;0.127;-1.419;10.268;-22.000;-84.200;-380.800
17917.617436544;-1.878;0.359;0.359;0.065;-0.183;0.966;-0.109;-0.077;0.002;-0.354;-1.129;12.745;0.186;-0.769;-1.854;0.026;0.020;0.020;0.213;-1.543;9.870;-21.900;-84.600;-380.400
17917.645618843;-1.260;0.573;0.053;0.073;-0.184;0.940;-0.050;-0.036;-0.031;-0.250;-1.013;12.662;0.187;-0.772;-1.854;-0.032;0.060;-0.013;0.141;-1.352;10.287;-20.500;-84.400;-381.000
17917.671488732;-1.695;0.565;0.115;0.066;-0.156;1.003;-0.082;-0.113;-0.016;-0.075;-0.802;13.236;0.205;-0.788;-1.853;-0.007;-0.010;-0.003;-0.036;-1.247;10.691;-19.700;-84.500;-381.600
17917.696191972;-1.992;0.351;0.282;0.088;-0.155;0.969;-0.110;-0.111;-0.005;-0.040;-0.860;12.153;0.208;-0.788;-1.852;0.027;-0.012;0.014;-0.022;-1.362;9.607;-18.600;-83.100;-380.500
17917.720853472;-1.267;-0.519;0.015;0.055;-0.179;0.961;-0.263;-0.019;-0.054;-0.068;-1.092;12.473;0.209;-0.787;-1.858;0.136;0.072;-0.020;-0.014;-1.675;9.533;-19.000;-85.600;-382.200
17917.747601922;-1.176;-0.443;-0.092;0.092;-0.130;0.931;-0.133;-0.051;-0.048;0.240;-0.414;12.552;0.212;-0.791;-1.855;0.058;0.050;-0.030;-0.313;-0.842;10.650;-18.600;-85.700;-381.700
17917.775180786;-2.282;1.366;0.046;0.115;-0.129;0.958;0.028;-0.202;-0.005;0.243;-0.475;13.220;0.213;-0.798;-1.857;-0.103;-0.112;0.008;-0.335;-0.962;10.679;-18.200;-86.000;-382.500
17917.803028386;-3.847;0.695;0.634;0.109;-0.132;0.955;-0.048;-0.046;0.059;-0.019;-0.611;11.692;0.221;-0.802;-1.873;-0.032;-0.002;0.059;-0.010;-1.065;9.404;-18.500;-86.200;-382.800
17917.83059262;-0.069;0.702;0.718;0.066;-0.192;0.946;-0.077;0.149;0.049;-0.363;-1.035;12.419;0.225;-0.808;-1.859;-0.024;0.250;0.070;0.246;-1.541;9.945;-15.000;-88.500;-386.300
17917.857879747;-1.046;-0.092;0.427;0.056;-0.169;1.002;-0.195;-0.100;-0.003;-0.211;-1.105;13.987;0.238;-0.826;-1.858;0.110;0.013;0.031;-0.043;-1.579;11.036;-15.400;-89.500;-387.200
17917.885528721;-3.305;-0.962;0.214;0.064;-0.150;1.026;-0.322;-0.331;-0.011;0.109;-0.899;13.574;0.236;-0.814;-1.863;0.239;-0.226;0.020;-0.189;-1.237;10.866;-15.300;-91.500;-386.800
17917.912891125;-2.595;-0.985;0.282;0.091;-0.166;0.983;-0.269;-0.161;-0.010;-0.213;-0.601;12.247;0.226;-0.822;-1.852;0.213;-0.115;0.014;0.122;-1.067;9.677;-15.400;-91.500;-388.500
17917.940534099;-1.000;0.221;0.214;0.095;-0.164;0.911;-0.103;0.024;-0.038;-0.038;-0.621;12.608;0.229;-0.817;-1.860;0.033;0.118;0.016;-0.060;-1.070;9.978;-14.300;-92.800;-388.000
17917.968218757;-1.397;1.290;0.351;0.111;-0.146;0.930;0.024;-0.105;0.012;-0.124;-0.848;13.673;0.236;-0.824;-1.853;-0.114;0.006;0.021;-0.148;-1.084;10.682;-12.400;-92.300;-389.800
17917.995609623;-2.427;0.427;0.183;0.087;-0.153;1.014;-0.119;-0.183;-0.006;-0.054;-0.794;13.027;0.233;-0.819;-1.846;0.037;-0.083;0.011;-0.127;-1.134;10.275;-13.400;-91.700;-388.000
17918.023018175;-1.733;0.076;0.313;0.092;-0.147;0.945;-0.137;-0.069;-0.011;-0.133;-0.947;12.276;0.246;-0.817;-1.846;0.052;0.039;0.012;-0.136;-1.316;9.765;-13.300;-91.500;-389.300
17918.050854349;-1.115;0.359;0.313;0.099;-0.161;0.967;-0.096;-0.004;0.011;0.020;-0.703;12.820;0.241;-0.831;-1.848;0.022;0.097;0.026;-0.045;-0.912;10.239;-12.700;-91.800;-387.100
17918.078270289;-2.168;0.038;1.878;0.124;-0.173;0.879;0.148;-0.204;-0.049;-0.564;-1.342;12.495;0.243;-0.828;-1.861;-0.217;-0.091;-0.023;0.024;-1.481;10.622;-12.000;-90.700;-389.000
17918.105568213;-2.336;1.641;-1.137;0.067;-0.214;0.988;0.049;-0.137;-0.179;-0.402;-0.881;12.629;0.243;-0.824;-1.860;-0.127;-0.041;-0.165;0.280;-1.424;10.148;-12.700;-90.600;-388.800
17918.132902228;-1.046;-0.221;-0.542;0.066;-0.097;1.033;-0.220;0.018;-0.090;0.875;-0.232;13.236;0.246;-0.826;-1.867;0.140;0.127;-0.047;-0.658;-0.541;10.275;-13.100;-88.100;-390.100
17918.160433;-0.794;0.489;0.931;0.148;-0.055;0.884;-0.029;-0.010;0.108;0.734;-0.237;12.334;0.245;-0.839;-1.858;-0.001;0.126;0.094;-0.706;-0.246;10.067;-11.700;-89.000;-391.400
17918.188748297;-2.130;2.069;0.359;0.098;-0.181;0.882;0.137;-0.178;-0.005;-0.729;-1.402;12.496;0.260;-0.842;-1.859;-0.214;-0.080;0.030;0.139;-1.821;10.081;-10.700;-88.200;-391.700
17918.216499676;-2.443;0.901;-0.565;0.060;-0.204;1.016;-0.075;-0.180;-0.096;0.129;-0.479;12.489;0.244;-0.825;-1.876;-0.025;-0.091;-0.091;0.110;-1.230;10.282;-11.100;-88.600;-392.400
17918.245248355;-1.977;-0.489;0.198;0.117;-0.135;0.996;-0.220;-0.106;0.007;0.474;-0.518;12.355;0.245;-0.827;-1.873;0.127;-0.005;0.031;-0.194;-0.522;10.007;-11.200;-88.500;-391.300
17918.273219565;-1.595;0.527;0.863;0.097;-0.113;0.901;-0.009;-0.085;0.073;0.051;-1.232;11.591;0.243;-0.828;-1.871;-0.064;0.020;0.080;-0.172;-1.536;10.038;-11.300;-90.300;-391.800
17918.300707522;-1.534;1.389;0.099;0.046;-0.181;0.984;0.013;-0.052;-0.024;-0.274;-1.401;13.270;0.243;-0.835;-1.868;-0.124;0.035;-0.000;0.043;-1.821;10.275;-11.300;-90.300;-392.200
17918.328413143;-1.718;0.214;0.046;0.057;-0.166;1.088;-0.173;-0.137;-0.043;-0.254;-1.626;12.741;0.241;-0.833;-1.873;0.055;-0.012;-0.017;0.012;-1.316;11.203;-11.800;-90.900;-390.700
17918.353505229;-2.863;-0.321;0.023;0.108;-0.154;0.946;-0.157;-0.280;-0.033;-0.092;-1.056;12.893;0.247;-0.838;-1.853;0.071;-0.186;-0.016;-0.005;-1.000;10.079;-12.500;-88.800;-390.600
17918.378308153;-3.198;0.634;-0.244;0.099;-0.167;0.902;-0.051;-0.241;-0.058;0.058;-1.144;11.060;0.238;-0.828;-1.852;-0.034;-0.201;-0.042;-0.077;-1.187;9.650;-13.000;-88.000;-386.400
17918.403224834;-2.000;0.763;-0.183;0.097;-0.159;0.946;-0.024;-0.076;-0.055;-0.134;-0.870;12.318;0.237;-0.823;-1.840;-0.049;0.011;-0.043;0.069;-1.170;9.890;-13.400;-87.700;-385.300
17918.427976592;-1.290;0.366;-0.282;0.073;-0.163;1.010;-0.116;-0.038;-0.079;0.111;-0.625;13.376;0.235;-0.829;-1.843;0.009;0.063;-0.058;-0.156;-1.266;10.473;-14.600;-88.100;-386.600
17918.455245534;-1.809;-0.557;0.282;0.101;-0.098;1.038;-0.254;-0.123;0.008;0.510;0.025;12.910;0.228;-0.825;-1.841;0.167;-0.024;0.027;-0.452;-0.514;10.543;-14.300;-88.100;-383.000
17918.4831518;-1.718;-0.557;0.443;0.110;-0.154;0.914;-0.216;-0.073;-0.005;-0.371;-1.330;11.830;0.230;-0.815;-1.835;0.118;0.040;0.011;-0.067;-1.321;9.626;-13.600;-89.800;-381.700
17918.511086807;-0.618;0.557;-0.710;0.054;-0.198;0.861;-0.053;0.062;-0.125;0.180;-1.019;11.962;0.236;-0.828;-1.816;-0.041;0.147;-0.101;0.019;-1.563;9.428;-13.000;-90.400;-382.800
17918.539430362;-1.679;1.328;-0.481;0.140;-0.106;1.022;0.006;-0.166;-0.068;0.645;0.133;14.394;0.242;-0.833;-1.813;-0.111;-0.019;-0.089;-0.572;-0.318;11.651;-13.900;-92.300;-382.300
17918.568780162;-3.282;-0.756;0.779;0.126;-0.081;1.042;-0.263;-0.318;0.069;0.059;-0.256;12.514;0.254;-0.839;-1.809;0.163;-0.218;0.094;-0.170;-0.699;10.373;-12.400;-92.000;-379.900
17918.596657818;-2.656;-0.198;0.336;0.074;-0.204;0.847;-0.142;-0.170;-0.023;-0.617;-1.137;10.635;0.292;-0.745;-1.702;0.082;-0.090;0.024;0.424;-1.732;8.858;-12.000;-92.700;-377.500
17918.6242292;-1.328;1.344;-0.328;0.081;-0.189;0.936;0.016;-0.038;-0.075;-0.246;-0.964;13.112;0.236;-0.830;-1.791;-0.107;0.050;-0.062;0.189;-1.376;10.033;-10.800;-93.800;-377.700
17918.65015381;-1.733;0.664;-0.115;0.091;-0.153;1.025;-0.072;-0.133;-0.029;0.013;-0.390;13.887;0.229;-0.837;-1.773;-0.007;-0.052;-0.007;0.022;-0.826;10.957;-11.500;-94.400;-377.600
17918.675111861;-2.901;0.191;0.580;0.093;-0.125;0.973;-0.106;-0.277;0.059;0.299;-0.679;12.811;0.224;-0.828;-1.780;0.033;-0.169;0.068;-0.208;-1.089;10.074;-11.500;-95.400;-376.900
17918.699862878;-2.252;1.076;0.458;0.070;-0.174;0.904;-0.000;-0.079;0.023;-0.565;-1.395;11.906;0.231;-0.823;-1.771;-0.085;0.028;0.030;0.230;-1.766;9.200;-12.800;-95.300;-375.200
17918.72450923;-0.298;0.656;0.328;0.060;-0.187;1.000;-0.084;0.117;0.008;-0.074;-1.146;13.373;0.227;-0.828;-1.780;-0.018;0.205;0.020;0.117;-1.419;10.562;-12.700;-96.700;-375.400
17918.751985577;-0.626;0.191;0.389;0.084;-0.153;1.033;-0.130;-0.005;0.013;-0.053;-0.654;13.962;0.233;-0.832;-1.769;0.056;0.084;0.026;-0.077;-1.074;11.273;-13.200;-97.300;-375.100
17918.779140484;-2.519;-0.092;0.519;0.094;-0.135;0.990;-0.170;-0.258;0.042;0.116;-0.601;13.070;0.228;-0.834;-1.779;0.076;-0.169;0.072;-0.203;-0.945;10.516;-12.300;-97.000;-375.700
17918.806725273;-2.824;0.809;0.382;0.125;-0.157;0.887;-0.019;-0.184;0.021;-0.349;-0.753;11.390;0.231;-0.827;-1.766;-0.044;-0.136;0.042;0.206;-1.127;9.098;-12.100;-96.100;-375.400
17918.83587478;-1.038;0.763;0.328;0.103;-0.177;0.964;-0.072;0.033;0.003;-0.259;-0.764;12.672;0.226;-0.823;-1.755;-0.019;0.124;0.018;0.086;-1.096;9.837;-12.200;-95.300;-375.300
17918.86382873;-0.656;-0.420;0.336;0.103;-0.142;1.030;-0.216;0.021;-0.018;-0.160;-0.756;13.098;0.228;-0.838;-1.754;0.124;0.123;0.014;-0.022;-0.974;10.677;-12.600;-96.700;-374.200
17918.891499704;-1.641;-0.626;-0.298;0.097;-0.193;0.989;-0.253;-0.113;-0.096;-0.267;-0.801;12.654;0.242;-0.842;-1.753;0.171;-0.016;-0.066;0.136;-1.189;10.363;-11.300;-98.100;-371.900
17918.918617389;-2.046;0.237;-0.313;0.137;-0.154;0.895;-0.087;-0.140;-0.080;0.036;-0.371;11.928;0.243;-0.846;-1.747;0.001;-0.039;-0.060;-0.124;-0.802;9.830;-12.100;-97.700;-372.100
17918.945765037;-1.344;0.649;-1.947;0.112;-0.122;0.941;-0.062;-0.029;-0.021;0.300;-0.244;12.060;0.242;-0.852;-1.742;-0.020;0.061;-0.023;-0.242;-0.778;9.756;-13.200;-99.100;-370.200
17918.972979035;-1.260;1.046;0.214;0.111;-0.112;0.956;-0.013;-0.041;0.004;0.366;-0.519;12.427;0.235;-0.859;-1.739;-0.070;0.056;0.010;-0.452;-1.036;10.277;-13.100;-99.400;-371.700
17919.000141035;-1.794;0.893;0.504;0.093;-0.111;0.993;-0.044;-0.144;0.040;0.245;-0.690;13.046;0.241;-0.861;-1.731;-0.040;-0.049;0.055;-0.395;-1.168;10.875;-13.300;-101.000;-370.400
17919.027305923;-2.557;0.542;0.557;0.084;-0.146;0.980;-0.063;-0.211;0.035;-0.197;-0.658;12.255;0.282;-0.768;-1.652;-0.011;-0.110;0.051;-0.045;-1.204;10.361;-13.700;-98.700;-368.700
17919.054599568;-2.145;0.557;0.252;0.082;-0.185;0.959;-0.085;-0.121;0.005;-0.139;-0.682;12.291;0.227;-0.851;-1.722;-0.004;-0.040;0.020;0.117;-1.259;9.827;-13.200;-100.200;-369.600
17919.081724994;-1.504;0.588;0.389;0.115;-0.150;0.941;-0.058;-0.071;0.019;0.011;-0.431;12.995;0.219;-0.848;-1.727;-0.025;0.028;0.031;-0.172;-0.857;10.225;-13.400;-99.500;-370.800
17919.108807643;-1.870;0.534;0.275;0.105;-0.151;0.983;-0.082;-0.122;0.006;-0.052;-0.582;13.313;0.218;-0.848;-1.727;0.003;-0.034;0.023;-0.086;-0.940;10.473;-13.300;-101.400;-369.700
17919.135899755;-1.977;0.023;0.580;0.107;-0.127;0.994;-0.146;-0.125;0.049;0.426;-0.362;12.984;0.215;-0.848;-1.714;0.046;-0.040;0.056;-0.325;-0.782;10.301;-13.600;-100.900;-367.800
17919.163019292;-1.977;0.756;0.725;0.119;-0.114;0.936;-0.019;-0.141;0.069;0.034;-0.734;12.613;0.212;-0.844;-1.710;-0.052;-0.041;0.085;-0.220;-1.086;10.246;-12.800;-100.900;-366.100
17919.190143106;-2.542;1.099;0.420;0.111;-0.156;0.975;-0.012;-0.221;0.021;-0.207;-0.867;13.223;0.221;-0.844;-1.706;-0.071;-0.132;0.037;-0.077;-1.237;10.548;-13.700;-101.700;-366.200
17919.217334142;-2.397;0.328;0.137;0.082;-0.185;1.004;-0.127;-0.169;-0.015;-0.242;-0.798;12.942;0.217;-0.845;-1.697;0.055;-0.078;0.005;0.230;-1.213;10.277;-11.600;-101.600;-366.100
17919.244459939;-2.260;0.053;0.504;0.099;-0.127;0.953;-0.136;-0.178;0.047;0.403;-0.145;12.574;0.220;-0.845;-1.698;0.059;-0.074;0.045;-0.301;-0.646;10.315;-11.700;-100.200;-364.700
17919.271571198;-2.214;0.603;0.878;0.119;-0.143;0.929;-0.052;-0.146;0.085;-0.303;-0.717;11.927;0.223;-0.844;-1.691;-0.026;-0.056;0.107;0.057;-1.146;9.727;-10.000;-98.800;-363.400
17919.298861269;-1.802;0.802;0.321;0.091;-0.206;0.943;-0.054;-0.102;0.004;-0.456;-0.893;12.475;0.236;-0.849;-1.687;-0.029;-0.001;0.017;0.280;-1.364;9.980;-9.600;-98.200;-361.400
17919.327000328;-2.214;0.321;0.115;0.108;-0.164;0.998;-0.120;-0.200;-0.017;-0.147;-0.516;13.119;0.236;-0.847;-1.676;0.038;-0.119;0.008;0.029;-0.993;10.725;-7.900;-98.300;-361.000
17919.354245234;-2.840;0.237;0.443;0.116;-0.162;0.943;-0.096;-0.237;0.026;-0.338;-0.501;11.763;0.235;-0.844;-1.685;0.034;-0.149;0.039;0.244;-0.955;9.835;-9.500;-97.900;-360.800
17919.381428992;-2.206;0.817;0.206;0.093;-0.200;0.914;-0.037;-0.133;-0.014;-0.508;-0.750;11.603;0.239;-0.858;-1.663;-0.043;-0.051;0.005;0.304;-1.318;9.586;-8.400;-96.900;-360.900
17919.408697675;-1.489;0.763;-0.229;0.080;-0.210;0.978;-0.114;-0.073;-0.070;-0.468;-0.773;13.041;0.221;-0.840;-1.670;-0.013;0.025;-0.059;0.333;-1.220;10.225;-10.700;-98.900;-359.700
17919.438162843;-1.832;0.069;-0.321;0.099;-0.168;1.000;-0.161;-0.117;-0.069;0.059;-0.612;13.349;0.204;-0.838;-1.667;0.088;-0.022;-0.045;-0.029;-0.888;10.435;-10.800;-100.900;-358.900
17919.465591005;-2.008;0.496;0.237;0.124;-0.144;0.922;-0.071;-0.129;0.004;-0.010;-0.569;12.687;0.207;-0.837;-1.663;-0.013;-0.035;0.020;-0.100;-0.871;10.047;-13.200;-100.800;-360.200
