MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
17522.669112802;-1.893;0.458;0.160;0.199;-0.204;1.018;-0.070;-0.124;-0.011;0.099;0.963;10.942;0.054;-0.995;-1.513;-0.010;-0.027;-0.001;0.376;0.072;10.110;-69.000;-144.400;-313.800
17522.697810041;-0.023;0.824;0.145;0.206;-0.141;0.925;-0.093;-0.112;-0.015;0.761;1.013;12.189;0.049;-0.982;-1.508;-0.019;-0.017;0.001;0.230;0.127;10.076;-69.200;-143.800;-312.400
17522.726433596;-1.885;0.527;0.160;0.207;-0.162;0.991;-0.089;-0.115;-0.015;0.236;0.082;12.430;0.048;-0.989;-1.508;-0.012;-0.021;0.006;0.335;0.086;10.138;-69.000;-144.000;-314.700
17522.754999929;-1.740;0.420;0.198;0.225;-0.202;0.993;-0.089;-0.109;-0.014;0.001;0.916;13.094;0.051;-0.994;-1.512;-0.001;-0.013;0.006;0.342;0.117;10.325;-69.700;-143.200;-313.300
17522.783511301;-1.718;0.450;0.206;0.239;-0.253;0.967;-0.084;-0.097;-0.020;-0.767;2.382;11.789;0.048;-0.994;-1.509;-0.001;-0.009;0.001;0.278;0.053;10.086;-69.500;-144.900;-313.100
17522.812103542;-1.725;0.366;0.145;0.165;-0.173;0.938;-0.124;-0.100;-0.019;-0.948;3.034;10.884;0.049;-1.006;-1.489;-0.000;-0.015;0.001;0.364;0.115;10.198;-70.000;-144.800;-313.100
17522.840648413;-1.702;0.351;0.099;0.240;-0.215;0.950;-0.063;-0.097;-0.011;-1.297;-0.971;14.015;0.095;-0.914;-1.420;-0.011;-0.006;-0.004;0.388;0.254;10.311;-68.100;-145.100;-312.500
17522.869295134;-1.832;0.504;0.168;0.238;-0.233;0.961;-0.069;-0.115;-0.008;-0.781;0.784;12.446;0.047;-0.998;-1.502;-0.004;-0.018;-0.000;0.390;0.151;10.265;-69.800;-144.900;-312.700
17522.897902411;-1.924;0.641;0.137;0.260;-0.239;0.885;-0.056;-0.116;-0.010;-0.638;0.811;12.188;0.048;-0.985;-1.496;-0.015;-0.029;0.002;0.342;0.069;10.045;-69.900;-144.900;-312.600
17522.927240139;-1.863;0.565;0.137;0.256;-0.194;0.955;-0.086;-0.113;-0.012;-0.925;0.646;11.825;0.048;-0.991;-1.500;-0.011;-0.021;0.004;0.268;0.144;10.208;-69.100;-143.400;-315.100
17522.960750812;-1.733;0.389;0.198;0.250;-0.244;0.979;-0.076;-0.119;-0.017;0.538;2.280;12.189;0.042;-1.003;-1.509;-0.011;-0.031;0.001;0.254;0.294;10.375;-69.900;-145.400;-313.000
17522.989851803;-1.794;0.634;0.153;0.209;-0.229;0.986;-0.080;-0.126;-0.013;-0.086;1.403;13.362;0.046;-0.999;-1.494;-0.008;-0.025;0.000;0.342;0.010;10.146;-69.600;-145.600;-312.300
17523.014572629;-1.748;0.511;0.160;0.241;-0.210;0.959;-0.091;-0.120;-0.012;-0.508;0.709;12.475;0.100;-0.919;-1.411;-0.005;-0.008;0.004;0.309;0.163;10.289;-68.700;-145.600;-313.400
17523.03923142;-1.832;0.443;0.183;0.251;-0.175;1.011;-0.058;-0.104;-0.008;0.666;0.011;12.490;0.092;-0.919;-1.482;-0.006;-0.007;0.001;0.242;0.151;10.193;-69.000;-143.800;-312.800
17523.064044875;-1.832;0.489;0.130;0.256;-0.187;0.932;-0.065;-0.119;-0.008;0.063;0.952;11.692;0.040;-0.995;-1.497;-0.004;-0.013;0.004;0.280;0.182;10.201;-69.400;-145.200;-313.100
17523.088648574;-1.809;0.473;0.176;0.235;-0.227;0.988;-0.081;-0.123;-0.011;-1.406;0.338;13.375;0.038;-0.998;-1.478;-0.016;-0.021;-0.000;0.287;0.191;10.301;-69.900;-145.000;-313.400
17523.115711934;-1.809;0.405;0.153;0.242;-0.148;0.943;-0.083;-0.111;-0.009;-0.063;0.726;13.389;0.045;-1.009;-1.479;-0.002;-0.009;0.004;0.268;0.156;10.524;-69.300;-145.300;-313.800
17523.143833127;-1.802;0.550;0.160;0.234;-0.168;0.949;-0.059;-0.108;-0.012;-0.391;0.653;12.153;0.091;-0.918;-1.405;-0.007;-0.008;0.003;0.297;0.187;10.284;-68.900;-145.300;-312.000
17523.171268055;-1.832;0.489;0.153;0.289;-0.174;0.962;-0.065;-0.108;-0.002;-1.086;1.296;11.923;0.045;-1.004;-1.475;-0.010;-0.011;0.002;0.364;0.120;10.196;-69.000;-145.000;-312.700
17523.198906868;-1.847;0.557;0.115;0.196;-0.174;0.965;-0.077;-0.106;-0.005;-1.305;0.385;12.081;0.043;-1.000;-1.475;0.000;-0.008;0.006;0.275;0.251;10.392;-69.100;-145.700;-312.900
17523.228224133;-1.725;0.588;0.168;0.210;-0.152;0.942;-0.068;-0.111;-0.008;-0.016;1.348;10.980;0.041;-0.996;-1.494;-0.016;-0.016;0.005;0.340;0.108;10.069;-69.800;-144.800;-312.700
17523.255997851;-1.702;0.473;0.176;0.240;-0.189;0.969;-0.063;-0.115;-0.011;-0.243;0.811;12.773;0.038;-1.005;-1.490;0.001;-0.006;0.006;0.239;0.196;10.392;-69.300;-146.700;-312.800
17523.283498147;-1.649;0.519;0.115;0.203;-0.196;0.929;-0.056;-0.102;-0.015;-1.006;0.276;12.249;0.036;-0.999;-1.472;-0.003;-0.006;0.001;0.196;0.062;10.294;-69.900;-146.200;-312.800
17523.310792522;-1.710;0.695;0.137;0.157;-0.160;0.977;-0.086;-0.095;-0.012;-0.435;0.560;11.833;0.052;-1.007;-1.475;0.002;-0.003;0.003;0.301;0.160;10.296;-69.100;-145.600;-311.900
17523.338471038;-1.840;0.710;0.115;0.232;-0.192;0.950;-0.099;-0.105;-0.013;0.105;0.400;11.447;0.054;-1.008;-1.487;-0.006;-0.002;0.005;0.388;0.254;10.246;-69.100;-146.400;-312.600
17523.365712209;-2.023;0.672;0.168;0.242;-0.182;0.960;-0.078;-0.128;-0.009;0.474;0.422;13.126;0.044;-1.022;-1.472;-0.011;-0.031;0.001;0.321;0.105;10.093;-69.300;-146.000;-311.700
17523.393601703;-1.878;0.603;0.176;0.205;-0.147;0.989;-0.066;-0.140;-0.011;-0.191;0.925;12.993;0.051;-1.013;-1.465;-0.019;-0.027;0.004;0.333;0.182;10.320;-69.100;-146.000;-311.700
17523.421050741;-1.779;0.489;0.145;0.215;-0.156;1.020;-0.075;-0.135;-0.015;-0.711;1.019;13.117;0.055;-1.027;-1.475;-0.009;-0.027;0.007;0.215;0.124;10.445;-70.200;-146.400;-310.900
17523.448398189;-1.779;0.634;0.145;0.232;-0.127;1.000;-0.087;-0.118;-0.011;-0.393;-1.550;14.639;0.096;-0.922;-1.391;-0.005;-0.010;0.006;0.407;-0.055;10.177;-69.800;-145.700;-312.900
17523.476059279;-1.878;0.695;0.145;0.225;-0.146;1.005;-0.090;-0.106;-0.009;-1.439;-0.393;14.872;0.038;-1.013;-1.476;0.001;-0.018;0.002;0.311;0.225;10.320;-69.400;-146.600;-310.300
17523.50376498;-1.840;0.344;0.183;0.257;-0.208;0.999;-0.081;-0.107;-0.007;-0.295;1.376;11.489;0.040;-1.000;-1.478;-0.012;-0.012;0.002;0.385;0.199;10.282;-68.100;-146.300;-311.300
17523.532847767;-1.908;0.412;0.145;0.242;-0.206;0.962;-0.063;-0.118;-0.019;-0.479;2.003;11.064;0.040;-1.005;-1.481;-0.007;-0.022;0.003;0.292;0.086;10.296;-69.200;-147.000;-311.400
17523.560859722;-1.863;0.557;0.153;0.215;-0.185;0.941;-0.087;-0.115;-0.016;-0.626;0.680;13.193;0.030;-1.005;-1.477;-0.008;-0.020;0.005;0.208;0.225;10.349;-69.400;-147.300;-310.000
17523.588156874;-1.824;0.573;0.130;0.199;-0.184;0.956;-0.092;-0.151;-0.015;-1.009;0.203;12.878;0.031;-1.003;-1.472;0.004;-0.013;0.000;0.428;0.065;10.181;-69.500;-147.100;-310.000
17523.615278529;-1.779;0.282;0.229;0.241;-0.242;0.991;-0.060;-0.111;-0.012;0.638;1.374;11.898;0.039;-1.008;-1.479;0.004;-0.008;0.003;0.268;0.158;10.292;-69.400;-146.100;-310.900
17523.642414018;-1.824;0.588;0.176;0.190;-0.192;0.942;-0.074;-0.104;-0.011;-0.885;-0.528;11.950;0.041;-1.015;-1.472;-0.011;-0.010;0.001;0.359;0.261;10.225;-69.500;-147.800;-312.100
17523.670952167;-1.863;0.740;0.145;0.181;-0.115;0.954;-0.073;-0.111;-0.009;-0.818;-0.419;12.340;0.037;-1.012;-1.463;-0.009;-0.016;0.003;0.330;0.036;10.239;-69.400;-146.700;-308.900
17523.701654815;-1.847;0.664;0.145;0.230;-0.155;0.939;-0.056;-0.110;-0.015;-0.989;-1.324;13.097;0.036;-1.017;-1.470;-0.004;-0.019;0.004;0.280;0.203;10.208;-68.900;-146.500;-310.900
17523.722729983;-1.885;0.321;0.153;0.243;-0.189;0.936;-0.041;-0.121;-0.010;-0.165;0.226;11.534;0.093;-0.924;-1.394;-0.001;-0.019;-0.000;0.380;0.096;10.177;-69.000;-146.700;-311.600
17523.744206756;-1.626;0.481;0.168;0.274;-0.194;0.982;-0.090;-0.105;-0.007;0.068;0.702;13.074;0.093;-0.924;-1.394;-0.004;-0.005;0.002;0.292;0.115;10.452;-68.200;-147.300;-311.500
17523.763625935;-1.824;0.718;0.153;0.180;-0.138;0.955;-0.097;-0.156;-0.015;-1.111;0.051;14.675;0.037;-1.022;-1.463;-0.013;-0.019;0.004;0.407;0.072;10.282;-69.200;-146.300;-311.100
17523.787286484;-1.802;0.359;0.176;0.246;-0.256;1.031;-0.115;-0.123;-0.009;-1.100;-0.489;14.663;0.039;-1.019;-1.460;0.001;-0.015;0.003;0.323;0.179;10.356;-69.100;-146.300;-309.500
17523.810143288;-1.710;0.237;0.198;0.202;-0.241;0.942;-0.093;-0.102;-0.008;0.078;-0.345;12.151;0.042;-1.010;-1.469;0.007;-0.007;0.004;0.335;0.043;10.150;-69.200;-146.800;-311.500
17523.832763929;-1.748;0.405;0.137;0.211;-0.227;1.000;-0.117;-0.104;-0.016;-0.645;-0.193;13.943;0.037;-1.016;-1.479;-0.003;-0.010;0.003;0.428;0.103;10.339;-69.700;-145.300;-311.300
17523.855419977;-1.756;0.351;0.176;0.250;-0.223;0.940;-0.101;-0.112;-0.005;-0.263;0.333;13.164;0.037;-1.010;-1.455;0.011;-0.010;-0.000;0.251;0.096;10.177;-70.100;-145.800;-309.900
17523.87806547;-1.855;0.489;0.183;0.248;-0.203;1.031;-0.089;-0.098;-0.008;-0.270;1.831;12.312;0.027;-1.005;-1.457;0.003;-0.004;0.003;0.371;0.134;10.083;-69.200;-146.500;-310.900
17523.903064625;-1.809;0.664;0.183;0.207;-0.167;0.963;-0.097;-0.113;-0.008;0.406;0.288;14.327;0.027;-1.005;-1.457;-0.015;-0.012;-0.001;0.390;0.115;10.071;-70.800;-147.400;-311.100
17523.931716291;-1.847;0.443;0.191;0.236;-0.201;1.002;-0.055;-0.111;-0.014;0.002;-0.013;14.922;0.081;-0.923;-1.377;0.002;-0.016;0.005;0.366;0.239;10.325;-69.400;-146.500;-310.400
17523.960331753;-1.794;0.496;0.176;0.240;-0.203;1.011;-0.078;-0.126;-0.008;0.193;0.989;12.750;0.022;-1.014;-1.458;0.002;-0.021;0.007;0.258;0.165;10.325;-68.400;-147.900;-310.200
17523.988930698;-1.832;0.489;0.198;0.242;-0.208;1.007;-0.081;-0.120;-0.014;0.443;0.108;12.156;0.025;-1.005;-1.457;-0.014;-0.016;0.004;0.421;0.251;10.459;-68.900;-147.300;-311.000
17524.017492809;-1.840;0.481;0.214;0.271;-0.218;0.999;-0.122;-0.126;-0.008;0.453;-0.021;10.289;0.027;-1.011;-1.447;-0.005;-0.024;0.002;0.297;0.043;10.107;-69.900;-148.500;-310.600
17524.046211066;-1.809;0.550;0.183;0.292;-0.238;0.946;-0.145;-0.107;-0.011;0.592;-0.915;7.041;0.026;-1.014;-1.460;-0.004;-0.011;0.005;0.278;0.151;10.241;-69.300;-146.900;-311.400
17524.074848843;-1.885;0.687;0.145;0.210;-0.169;0.976;-0.076;-0.116;-0.014;-0.067;1.142;8.658;0.029;-1.014;-1.455;-0.002;-0.006;0.005;0.378;0.206;10.229;-70.100;-147.400;-309.300
17524.103400788;-1.847;0.733;0.145;0.229;-0.197;0.966;-0.016;-0.094;-0.016;-2.152;-3.630;19.600;0.029;-1.018;-1.453;0.015;0.000;0.002;0.364;0.067;9.985;-69.800;-147.300;-309.400
17524.133059547;-3.893;0.786;0.176;0.208;-0.169;0.972;-0.095;-0.102;-0.009;1.025;1.809;9.044;0.039;-1.024;-1.457;-0.007;-0.003;0.003;0.402;0.000;10.086;-69.000;-147.300;-309.600
17524.163438053;-1.786;0.298;0.153;0.226;-0.194;0.985;-0.068;-0.107;-0.014;-0.949;3.756;9.056;0.079;-0.931;-1.368;-0.012;-0.020;0.006;0.313;0.103;10.222;-69.800;-147.600;-309.700
17524.193467176;-1.779;0.481;0.183;0.235;-0.240;0.970;-0.087;-0.122;-0.015;0.107;3.742;8.207;0.024;-1.013;-1.444;-0.016;-0.015;0.002;0.292;0.342;10.521;-69.700;-148.000;-310.600
17524.221000398;-1.863;0.634;0.160;0.219;-0.159;1.012;-0.133;-0.111;-0.019;-0.158;-3.806;10.804;0.028;-1.010;-1.459;-0.011;-0.011;0.002;0.251;-0.012;10.143;-70.200;-147.600;-310.100
17524.248854299;-1.756;0.443;0.168;0.235;-0.187;0.951;-0.163;-0.088;-0.009;-0.332;2.850;13.504;0.022;-1.019;-1.455;-0.001;-0.003;0.007;0.390;0.074;9.899;-70.100;-147.700;-309.300
17524.277395467;-1.840;0.519;0.160;0.208;-0.257;0.933;-0.093;-0.096;-0.010;-0.973;-2.591;16.397;0.018;-1.017;-1.448;-0.006;-0.011;0.006;0.431;0.321;10.373;-70.000;-149.500;-310.200
17524.304908949;-1.809;0.557;0.198;0.241;-0.204;0.875;-0.073;-0.093;-0.018;0.039;-1.038;15.964;0.021;-1.013;-1.450;0.001;-0.005;0.001;0.371;0.007;9.928;-70.100;-147.700;-309.500
17524.332192768;-1.870;0.344;0.160;0.246;-0.219;0.941;-0.020;-0.094;-0.017;-0.947;1.088;12.919;0.032;-1.017;-1.449;-0.001;-0.006;0.009;0.311;0.215;10.272;-70.200;-147.600;-311.000
17524.359358497;-1.763;0.466;0.191;0.223;-0.186;1.003;-0.168;-0.109;-0.011;0.575;-3.501;4.132;0.031;-1.030;-1.439;0.002;-0.012;0.001;0.301;0.266;10.323;-69.900;-148.900;-309.900
17524.386934199;-1.702;0.519;0.145;0.178;-0.163;0.945;-0.023;-0.103;-0.015;-0.415;1.026;13.049;0.038;-1.028;-1.445;-0.002;-0.007;0.004;0.390;0.158;10.071;-70.500;-148.900;-309.600
17524.414240759;-1.725;0.824;0.107;0.169;-0.147;0.921;-0.094;-0.111;-0.007;-0.962;2.274;10.288;0.025;-1.009;-1.459;-0.009;-0.013;0.002;0.297;0.256;10.354;-69.400;-146.800;-309.800
17524.441562614;-1.893;0.580;0.130;0.228;-0.158;0.958;-0.094;-0.114;-0.012;-0.485;2.679;9.382;0.019;-1.009;-1.440;-0.006;-0.005;-0.000;0.407;-0.033;10.019;-70.000;-148.200;-310.600
17524.470637865;-1.924;0.565;0.168;0.203;-0.207;0.963;-0.059;-0.119;-0.012;-1.421;2.958;15.843;0.016;-1.004;-1.453;-0.018;-0.019;0.011;0.273;0.108;10.313;-70.500;-147.500;-310.700
17524.498952574;-1.885;0.595;0.160;0.260;-0.200;0.958;-0.050;-0.117;-0.013;-0.541;-0.152;14.500;0.007;-1.013;-1.448;-0.010;-0.017;-0.001;0.280;0.182;10.215;-69.500;-146.800;-309.900
17524.526056544;-1.863;0.588;0.176;0.260;-0.241;0.954;-0.062;-0.114;-0.008;-0.124;-1.708;14.882;0.010;-1.008;-1.447;-0.009;-0.020;0.002;0.337;0.211;10.280;-70.300;-147.700;-310.300
17524.551988498;-1.878;0.618;0.176;0.270;-0.210;0.978;-0.082;-0.107;-0.016;-0.857;-0.239;13.104;0.021;-1.015;-1.450;-0.006;-0.004;0.004;0.306;0.093;10.086;-70.200;-147.400;-309.700
17524.577779084;-1.893;0.336;0.168;0.269;-0.232;0.991;-0.056;-0.104;-0.013;-0.627;-0.779;8.710;0.017;-1.015;-1.433;-0.014;-0.022;0.004;0.263;0.108;9.976;-69.300;-149.500;-308.700
17524.60210601;-1.847;0.626;0.153;0.210;-0.181;0.995;-0.094;-0.103;-0.017;-1.202;-2.014;14.136;0.018;-1.019;-1.439;-0.004;-0.012;0.006;0.364;0.184;10.325;-69.200;-147.400;-308.200
17524.62250182;-1.992;0.634;0.176;0.251;-0.192;0.984;-0.021;-0.112;-0.002;1.354;-0.136;11.817;0.015;-1.017;-1.451;-0.017;-0.023;0.005;0.409;0.144;10.416;-71.700;-148.300;-309.800
17524.643583341;-1.870;0.641;0.160;0.190;-0.159;0.977;-0.059;-0.113;-0.013;-1.492;0.330;12.558;0.008;-1.011;-1.448;-0.016;-0.007;0.007;0.450;0.223;10.402;-69.900;-148.000;-310.100
17524.663936799;-1.840;0.740;0.160;0.249;-0.135;0.950;-0.077;-0.133;-0.007;-0.250;2.258;10.552;0.010;-1.016;-1.437;-0.019;-0.022;0.008;0.244;0.187;10.469;-70.700;-147.800;-308.000
17524.684776972;-1.740;0.443;0.153;0.232;-0.242;0.947;-0.071;-0.123;-0.005;-0.390;-0.452;13.592;0.010;-1.016;-1.437;-0.003;-0.009;0.004;0.309;0.100;10.308;-70.300;-146.700;-309.600
17524.702269573;-1.733;0.511;0.153;0.235;-0.189;1.004;-0.088;-0.108;-0.013;-0.163;0.721;14.073;0.003;-1.012;-1.430;0.002;-0.002;-0.000;0.254;0.067;10.174;-70.800;-147.900;-308.800
17524.717444901;-1.901;0.748;0.160;0.229;-0.248;0.951;-0.082;-0.124;-0.009;-0.179;0.243;13.528;0.012;-1.014;-1.439;-0.006;-0.019;0.001;0.285;0.187;10.296;-71.100;-148.300;-310.600
17524.733120423;-1.840;0.573;0.168;0.222;-0.203;0.994;-0.081;-0.109;-0.009;-0.110;-0.544;12.934;0.012;-1.014;-1.439;-0.002;-0.008;0.003;0.256;0.189;10.289;-69.900;-148.300;-309.900
17524.747781055;-1.794;0.359;0.145;0.276;-0.187;0.973;-0.084;-0.116;-0.010;-0.552;0.368;12.257;-0.002;-1.019;-1.454;-0.004;-0.012;0.001;0.373;0.187;10.315;-71.100;-148.600;-309.900
17524.762465984;-1.847;0.427;0.160;0.216;-0.132;0.935;-0.075;-0.114;-0.011;-1.313;0.586;12.388;-0.001;-1.013;-1.425;0.003;-0.007;0.003;0.311;0.122;10.375;-70.200;-148.900;-310.400
17524.776151522;-1.870;0.412;0.145;0.264;-0.237;1.039;-0.100;-0.081;-0.009;-0.814;0.480;11.882;-0.001;-1.013;-1.425;-0.016;-0.022;0.005;0.306;0.132;10.213;-70.500;-148.500;-308.100
17524.789793783;-1.809;0.740;0.122;0.231;-0.206;0.934;-0.060;-0.103;-0.003;-1.429;-0.558;14.256;-0.004;-1.010;-1.426;-0.015;-0.013;0.003;0.325;0.120;10.215;-71.300;-148.100;-310.100
17524.803586209;-1.740;0.305;0.198;0.227;-0.179;0.939;-0.094;-0.117;-0.010;-0.348;-0.579;14.255;-0.004;-1.010;-1.426;0.001;-0.001;0.002;0.261;0.268;10.421;-70.600;-149.200;-309.600
17524.817344672;-1.908;0.679;0.153;0.233;-0.179;0.979;-0.064;-0.114;-0.001;-0.208;1.830;11.814;-0.001;-1.009;-1.449;-0.010;-0.016;0.002;0.208;0.048;10.114;-70.300;-148.300;-310.800
17524.83392953;-1.779;0.397;0.137;0.233;-0.236;0.990;-0.040;-0.105;-0.006;-0.495;-0.100;11.598;-0.001;-1.009;-1.449;-0.009;-0.007;-0.001;0.397;0.158;10.148;-71.000;-148.200;-308.900
17524.849666144;-1.847;0.626;0.191;0.258;-0.183;0.959;-0.097;-0.114;-0.014;-1.410;-0.240;13.362;-0.006;-1.006;-1.438;-0.009;-0.016;0.006;0.325;0.167;10.114;-70.900;-149.300;-310.400
17524.867485777;-1.855;0.588;0.191;0.197;-0.147;0.997;-0.062;-0.108;-0.002;-0.663;0.690;11.923;0.001;-1.006;-1.434;0.000;-0.010;0.008;0.263;0.191;10.325;-71.000;-147.700;-310.300
17524.88224263;-1.878;0.649;0.145;0.221;-0.255;0.980;-0.046;-0.113;-0.005;-0.835;0.318;11.869;0.001;-1.006;-1.434;-0.009;-0.013;0.006;0.395;0.175;10.160;-70.400;-148.600;-309.300
17524.896032;-1.695;0.458;0.168;0.212;-0.165;0.945;-0.085;-0.105;-0.006;-0.498;-0.191;13.935;-0.003;-0.999;-1.431;-0.014;-0.012;0.004;0.378;0.127;10.110;-70.900;-148.300;-310.500
17524.909610855;-0.008;0.603;0.153;0.193;-0.222;1.022;-0.073;-0.114;-0.006;-0.550;0.126;12.203;-0.003;-0.999;-1.431;-0.003;-0.016;0.006;0.227;-0.014;10.143;-70.400;-148.700;-310.300
17524.923168655;-1.817;0.634;0.183;0.178;-0.201;0.945;-0.075;-0.110;-0.004;-0.756;0.725;12.254;-0.011;-1.008;-1.430;-0.007;-0.014;0.005;0.380;0.280;10.471;-71.300;-149.200;-309.900
17524.936639808;-1.908;0.527;0.168;0.240;-0.248;0.977;-0.108;-0.114;-0.009;-0.401;0.559;12.008;-0.011;-1.008;-1.430;-0.005;-0.014;0.005;0.354;0.043;10.074;-70.500;-148.300;-309.200
17524.950123165;-1.786;0.573;0.183;0.229;-0.233;0.964;-0.074;-0.098;-0.009;-0.547;-0.349;11.700;-0.004;-1.011;-1.446;-0.004;-0.007;0.007;0.266;0.077;10.136;-70.600;-147.700;-308.600
17524.963600281;-1.893;0.527;0.115;0.225;-0.143;0.979;-0.070;-0.123;-0.003;-0.587;0.472;12.513;-0.004;-1.020;-1.437;-0.012;-0.015;0.007;0.237;0.273;10.500;-70.800;-148.500;-309.700
17524.977167581;-1.794;0.473;0.191;0.189;-0.181;0.943;-0.079;-0.104;-0.011;-0.707;-0.031;12.552;-0.013;-1.020;-1.437;-0.008;-0.017;0.002;0.412;0.026;10.016;-70.700;-148.400;-309.000
17524.990657085;-1.817;0.656;0.145;0.199;-0.264;0.986;-0.105;-0.120;0.001;0.466;2.414;11.222;-0.010;-1.006;-1.443;-0.002;-0.013;-0.002;0.282;-0.041;9.968;-70.400;-147.800;-309.700
17525.004208478;-1.771;0.504;0.153;0.163;-0.189;0.972;-0.081;-0.106;-0.012;-0.237;1.610;12.059;-0.010;-1.006;-1.443;-0.015;-0.015;0.002;0.261;0.258;10.440;-71.200;-146.700;-309.700
17525.017720075;-1.908;0.656;0.168;0.241;-0.248;0.960;-0.078;-0.128;-0.006;-1.302;-0.927;13.732;-0.006;-1.002;-1.443;-0.011;-0.025;0.003;0.220;0.110;10.280;-71.400;-147.500;-309.500
17525.03123519;-1.794;0.519;0.176;0.264;-0.224;1.039;-0.082;-0.105;-0.005;-0.407;1.320;11.981;-0.006;-1.002;-1.443;-0.007;-0.011;0.006;0.364;0.029;10.124;-70.900;-148.300;-310.300
17525.044727473;-1.832;0.588;0.145;0.218;-0.186;0.950;-0.058;-0.108;-0.005;-0.257;1.550;12.325;-0.017;-1.006;-1.443;0.004;-0.009;0.002;0.321;0.280;10.437;-70.900;-147.500;-308.900
17525.060237628;-1.870;0.374;0.160;0.251;-0.202;1.014;-0.101;-0.119;-0.009;0.376;1.332;11.993;-0.017;-1.006;-1.443;0.001;-0.016;0.004;0.285;-0.045;10.019;-70.800;-147.200;-309.600
17525.073867723;-1.817;0.405;0.160;0.273;-0.212;0.931;-0.072;-0.102;-0.007;-1.025;-0.208;13.345;-0.017;-1.002;-1.437;-0.013;-0.019;0.005;0.407;0.017;10.000;-71.600;-147.700;-309.800
17525.087361209;-1.885;0.458;0.160;0.277;-0.212;1.003;-0.073;-0.119;-0.004;-0.561;1.353;11.280;-0.017;-1.002;-1.437;-0.007;-0.021;0.005;0.309;0.290;10.495;-71.200;-148.600;-310.100
17525.101970287;-1.702;0.427;0.160;0.210;-0.157;0.939;-0.075;-0.100;-0.005;0.084;2.179;11.892;-0.016;-1.007;-1.441;-0.007;-0.005;0.005;0.234;0.239;10.490;-70.300;-148.400;-309.200
17525.115767508;-2.000;0.496;0.160;0.265;-0.214;0.999;-0.093;-0.116;-0.006;-1.823;-0.961;12.303;-0.016;-1.011;-1.438;-0.007;-0.017;0.005;0.258;0.072;10.189;-71.500;-148.500;-309.500
17525.130918058;-1.748;0.450;0.160;0.241;-0.149;0.940;-0.066;-0.106;-0.005;-1.296;0.299;12.337;-0.010;-1.011;-1.438;0.004;-0.003;0.004;0.440;0.249;10.213;-71.900;-148.700;-309.600
17525.146067738;-1.809;0.588;0.191;0.257;-0.245;1.047;-0.047;-0.106;0.004;-0.152;1.796;10.487;-0.018;-0.998;-1.431;-0.013;-0.013;0.007;0.352;0.275;10.301;-71.900;-147.600;-309.600
17525.160744722;-1.870;0.695;0.160;0.240;-0.243;0.983;-0.095;-0.113;-0.010;-0.684;-0.563;13.236;-0.018;-0.998;-1.431;-0.011;-0.019;-0.000;0.239;-0.024;10.047;-72.200;-149.200;-308.300
17525.174779069;-1.809;0.328;0.206;0.198;-0.097;0.961;-0.069;-0.104;-0.009;0.901;1.597;12.949;-0.022;-1.006;-1.433;-0.006;-0.012;0.004;0.199;-0.081;10.038;-72.200;-147.700;-308.600
17525.188368665;-1.832;0.702;0.153;0.239;-0.223;0.975;-0.073;-0.110;-0.008;-0.240;1.341;11.612;-0.022;-1.006;-1.433;-0.012;-0.018;0.004;0.421;0.378;10.610;-72.400;-149.200;-308.400
17525.201928909;-1.802;0.405;0.168;0.233;-0.150;1.005;-0.063;-0.093;-0.007;0.074;-0.723;13.048;-0.016;-1.007;-1.429;-0.008;-0.003;0.005;0.211;0.220;10.483;-71.200;-148.600;-308.100
17525.215434006;-1.893;0.595;0.115;0.239;-0.214;0.957;-0.099;-0.121;-0.012;-1.104;0.800;11.972;-0.016;-1.007;-1.429;-0.006;-0.014;-0.000;0.325;0.036;10.162;-71.600;-147.800;-309.600
17525.228910382;-1.817;0.351;0.168;0.280;-0.204;1.049;-0.083;-0.098;-0.007;-0.638;0.747;11.581;-0.016;-1.006;-1.437;-0.016;-0.011;0.002;0.349;0.191;10.260;-72.200;-148.300;-309.400
17525.242396368;-1.786;0.565;0.153;0.233;-0.130;0.938;-0.044;-0.105;-0.009;-1.239;0.400;12.584;-0.016;-1.012;-1.431;0.003;-0.009;0.002;0.261;0.199;10.344;-72.400;-148.600;-309.100
17525.255940409;-1.832;0.336;0.099;0.243;-0.174;0.969;-0.077;-0.115;-0.009;-0.020;0.069;12.025;-0.015;-1.012;-1.431;-0.006;-0.016;0.001;0.354;0.136;10.198;-71.600;-147.400;-309.400
17525.269421118;-1.809;0.534;0.168;0.219;-0.158;0.964;-0.073;-0.111;-0.002;0.612;0.698;12.352;-0.031;-1.011;-1.422;-0.005;-0.016;0.003;0.328;0.127;10.184;-72.500;-147.900;-308.800
